小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
惠苑大厦,(南海平洲)桂城街道大圩社区太平路惠苑大厦,10128,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,43户
乐德路散盘,(顺德乐从)乐德路,9963,1985年建成 ,塔楼,暂无信息,业主自管,创天集团,6栋,18户
华远街,(禅城季华)禅城区华远街34号,10819,1998年建成 ,板楼,1.8元/平米/月,自主物业,东建集团,1栋,16户
骏颖居,(南海盐步)盐步大道42号,10723,1999年建成 ,板楼/平房,0.55元/平米/月,无物业管理服务,佛山石华集团,2栋,60户
桃园名苑,(南海松岗)桃园一路32号,10234,2003年建成 ,板楼,0.8元/平米/月,暂无信息,佛山海逸房地产开发有限公司,4栋,174户
时尚名居,(南海丹灶)金兴路10号,10738,2003年建成 ,塔楼,1.05元/平米/月,暂无信息,佛山市嘉丰置业有限公司,2栋,128户
中海雍景熙岸,(顺德均安)佛山市顺德区均安镇百安北路30号,10562,暂无信息 ,塔楼,2.98元/平米/月,中海物业管理有限公司佛山分公司,中海地产（佛山）有限公司,14栋,1191户
凯业尚筑,(南海小塘)福源路2号,10570,2001年建成 ,塔楼,1.8至2元/平米/月,盛凯物业管理公司,山东凯泽房地产开发有限公司,5栋,342户
明景轩,(顺德容桂)容桂大道北241号,10363,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,1栋,56户
叠彩轩,(顺德大良东区)南国东路叠彩轩,10536,暂无信息 ,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,30户
西樵永利花苑,(南海西樵)樵金南路211号,11262,2008年建成 ,塔楼,1.2至1.8元/平米/月,暂无信息,开天集团,7栋,355户
城门西路散盘,(禅城祖庙)佛山市禅城区城门西路,10420,暂无信息 ,塔楼/板楼,1元/平米/月,业主自管,暂无信息,8栋,156户
嘉逸轩,(顺德容桂)文海西路9号,11056,2005年建成 ,塔楼/板楼/塔板结合,1.2至1.8元/平米/月,自主物业,佛山嘉逸置业有限公司,4栋,98户
玫瑰西路散盘,(禅城季华)玫瑰西路,10207,1999年建成 ,板楼,0.7元/平米/月,无物业管理服务, 陕西亿润经贸有限公司 ,6栋,114户
金穗楼,(南海千灯湖)佛山市南海区桂城海三路51号,11554,1996年建成 ,板楼,0.5元/平米/月,业主自管,中海地产,3栋,105户
恒骏豪庭,(顺德大良西北区)展业路恒骏豪庭,10008,2003年建成 ,塔楼,1元/平米/月,业主自管,宏发集团,1栋,115户
春晖阁,(禅城张槎)五峰四路20号,10833,2000年建成 ,塔楼/板楼,1.2元/平米/月,佛山市益家物业管理有限公司, 合肥万科瑞翔地产有限公司,2栋,209户
建设小区,(禅城祖庙)汾江中路84号,10142,1990年建成 ,板楼,0.9元/平米/月,无物业管理服务,广东省城建,5栋,168户
恒景豪庭,(顺德伦教)南苑西路恒景豪庭,11075,1998年建成 ,塔楼/平房,0.9至1元/平米/月,顺德区恒龙物业管理房地产有限公司,暂无信息,8栋,212户
金色华庭,(顺德伦教)南苑西路金色华庭,9974,2003年建成 ,板楼,1.5元/平米/月,暂无信息,暂无信息,8栋,244户
建设小区,(禅城祖庙)汾江中路84号,10142,1990年建成 ,板楼,0.9元/平米/月,无物业管理服务,广东省城建,5栋,168户
恒骏豪庭,(顺德大良西北区)展业路恒骏豪庭,10008,2003年建成 ,塔楼,1元/平米/月,业主自管,宏发集团,1栋,115户
红强街散盘,(禅城南桂西)红强街散盘,9832,1992年建成 ,塔楼/塔板结合,暂无信息,无物业管理服务,暂无信息,4栋,156户
德涛居,(顺德大良北区)丹桂路21号,10029,1999年建成 ,塔楼,1元/平米/月,业主自管,佛山市新德房地产开发有限公司,1栋,91户
海富大厦,(顺德容桂)振华路16号,9770,1998年建成 ,塔楼,0.5元/平米/月,佛山市东平物业管理有限公司,振华物业,1栋,79户
富丽华大厦,(顺德大良中区)清晖路150号,11149,1999年建成 ,塔楼,0.8元/平米/月,暂无信息,暂无信息,1栋,120户
建新路,(禅城祖庙)禅城区建新路1号,9795,1996年建成 ,板楼,0.8至1元/平米/月,无物业管理服务,无,6栋,140户
后龙南街,(禅城岭南大道)禅城区后龙南街3号,10037,1998年建成 ,塔楼/板楼,1.5元/平米/月,业主自管,无,3栋,106户
福华路,(禅城季华)福华路4号,10854,1995年建成 ,塔楼,1元/平米/月,自主委员会管理, 中国奥园地产集团股份有限公司,5栋,146户
乐德路散盘,(顺德乐从)乐德路,9963,1985年建成 ,塔楼,暂无信息,业主自管,创天集团,6栋,18户
华远街,(禅城季华)禅城区华远街34号,10819,1998年建成 ,板楼,1.8元/平米/月,自主物业,东建集团,1栋,16户
桃园名苑,(南海松岗)桃园一路32号,10234,2003年建成 ,板楼,0.8元/平米/月,暂无信息,佛山海逸房地产开发有限公司,4栋,174户
时尚名居,(南海丹灶)金兴路10号,10738,2003年建成 ,塔楼,1.05元/平米/月,暂无信息,佛山市嘉丰置业有限公司,2栋,128户
中海雍景熙岸,(顺德均安)佛山市顺德区均安镇百安北路30号,10562,暂无信息 ,塔楼,2.98元/平米/月,中海物业管理有限公司佛山分公司,中海地产（佛山）有限公司,14栋,1191户
骏颖居,(南海盐步)盐步大道42号,10723,1999年建成 ,板楼/平房,0.55元/平米/月,无物业管理服务,佛山石华集团,2栋,60户
凯业尚筑,(南海小塘)福源路2号,10570,2001年建成 ,塔楼,1.8至2元/平米/月,盛凯物业管理公司,山东凯泽房地产开发有限公司,5栋,342户
西樵永利花苑,(南海西樵)樵金南路211号,11262,2008年建成 ,塔楼,1.2至1.8元/平米/月,暂无信息,开天集团,7栋,355户
叠彩轩,(顺德大良东区)南国东路叠彩轩,10536,暂无信息 ,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,30户
富华大厦,(南海平洲)平洲永安南路23号,11392,2001年建成 ,塔楼,0.8元/平米/月,佛山市富翔物业管理有限公司,信阳市富华置业有限公司,1栋,117户
万怡新都,(南海小塘)广东省佛山市南海区狮山镇小塘站前路163号,11159,2016年建成 ,板楼,1.8元/平米/月,佛山市雅庭物业管理有限公司,长峰集团,1栋,42户
恒龙阁,(顺德大良东区)南国东路,11311,2001年建成 ,板楼,暂无信息,暂无信息,暂无信息,4栋,80户
荟翠豪庭,(顺德大良南区)南国中路荟翠豪庭,11206,2001年建成 ,板楼,1元/平米/月,鸿晖物业管理有限公司,鸿日房产,6栋,148户
祖庙散盘,(禅城祖庙)向荣街2号,9894,1990年建成 ,塔楼/板楼/塔板结合,1元/平米/月,无物业费,无,33栋,1332户
鸿安庭苑,(南海罗村)狮山镇罗村乐安乐城二路 北鸿安街2号,11180,2002年建成 ,板楼,0.85元/平米/月,鸿辉物业,佛山市南海区罗村开发总公司房地产公司,10栋,201户
嘉辉楼,(顺德大良南区)大良延年路,11187,2000年建成 ,板楼,1元/平米/月,佛山市顺德区鸿锦物业管理有限公司,"	西安大德房地产开发有限公司",2栋,56户
翡翠豪庭,(顺德大良东区)德元三巷翡翠豪庭,11335,2003年建成 ,板楼,1.8至5.5元/平米/月,无物业管理,万宁翡翠实业有限公司,8栋,210户
佳景楼,(顺德大良南区)大良沿江北路3号,9770,1998年建成 ,塔楼/平房,暂无信息,暂无信息,无,2栋,16户
景怡阁,(顺德大良北区)顺德市大良区新桂居委会云桂路十七街1号,9825,1998年建成 ,塔楼/板楼,1元/平米/月,自主委员会管理,佛山市新德房地产开发有限公司,2栋,105户
玉龙花园,(禅城张槎)张槎二路,10225,2011年建成 ,板楼/塔板结合,暂无信息,无物业管理服务,无开发商,4栋,4户
华夏西苑,(南海盐步)盐步建设西路1号,10101,1995年建成 ,板楼,0.5元/平米/月,佛山市南海盐步宝城物业管理有限公司,暂无资料,10栋,91户
太平洋太鼎商业中心,(顺德陈村)陈村赤花社区居委会白陈路2号,10830,2016年建成 ,塔楼,4元/平米/月,广东中奥物业管理有限公司,佛山市顺德区太鼎置业发展有限公司,3栋,1031户
惠泰楼,(禅城张槎)佛山大道中33号,10184,2000年建成 ,塔楼/板楼,0.5至3.4元/平米/月,威琪物业服务有限公司,佛山市城区永泰实业有限公司,4栋,76户
南华花园,(南海盐步)盐步永青路,11195,2003年建成 ,板楼,0.5元/平米/月,暂无资料,暂无资料,8栋,122户
明福楼,(禅城亲仁)汾江中路33号,10837,2000年建成 ,板楼,0.5至0.6元/平米/月,暂无资料,明福房地产公司,2栋,61户
俊景花园C区,(南海狮山)狮山红星中路俊景花园,10610,2006年建成 ,板楼,0.7至1.2元/平米/月,南海俊景物业管理有限公司,南海俊景房地产开发公司,14栋,193户
东盛大厦,(禅城岭南大道)季华五路43号,11454,2011年建成 ,塔楼,0.8元/平米/月,广东同信物业管理有限公司佛山分公司,暂无资料,1栋,79户
德兴大厦,(禅城祖庙)禅城区亲仁路22号,10385,1999年建成 ,塔楼,1.2元/平米/月,自主物业,暂无资料,2栋,272户
宏怡雅花苑,(南海丹灶)南海区丹灶镇金兴路12号宏怡雅花苑,9943,2010年建成 ,塔楼/板楼,1.25元/平米/月,佛山市恒桂物业管理有限公司,佛山市南海宏怡雅房地产有限公司,4栋,160户
碧澳雅苑,(南海桂城)桂城叠北澳边大门神3号,11579,2003年建成 ,板楼,暂无信息,暂无资料,暂无信息,9栋,245户
叠翠花园,(南海桂城)叠翠路8号,10273,1998年建成 ,塔楼,0.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,4栋,112户
保捷广场,(南海九江)佛山市南海区九江镇-沙头沙龙路,10299,2015年建成 ,塔楼,1.3元/平米/月,佛山市南海区安立信物业服务有限公司,天地源房地产开发有限公司,2栋,446户
鞋材城,(南海桂城)海三路12号,10154,1996年建成 ,塔板结合,0.51元/平米/月,暂无信息,佛山市南海区豪信物业管理有限公司,49栋,1340户
愉景花园,(顺德大良东区)顺德大良南国东路愉景花园,11346,2000年建成 ,板楼,1.5元/平米/月,雅居乐物业管理有限公司佛山分公司,佛山市顺德区雅居乐房地产有限公司,16栋,329户
怡居园,(顺德大良东区)顺德区新桂南路10号怡居园,10873,2006年建成 ,板楼,1.5元/平米/月,暂无信息,顺德区顺利德房地产有限公司,24栋,591户
佰德广场,(南海盐步)佛山市南海区大沥镇盐步街道穗盐西路43号佰德广场,10127,2016年建成 ,塔楼,2.5元/平米/月,佛山市南舜物业管理有限公司,佛山市合凯房地产有限公司,4栋,1086户
星辉苑,(南海里水)南海里水夏塘路41号星辉苑,9881,2005年建成 ,板楼,1.3元/平米/月,暂无资料,暂无资料,9栋,108户
银景苑,(顺德大良北区)顺德区沿江西路20号银景苑,10051,2002年建成 ,板楼,1.7元/平米/月,嘉裕物业,暂无资料,9栋,216户
桂澜中路3号,(南海桂城)桂澜中路3号,10405,1996年建成 ,塔楼,0.5元/平米/月,自主物业,广东中奥置业有限公司,3栋,73户
联达大厦,(南海千灯湖)海六路8号,10755,2013年建成 ,塔板结合,5.56元/平米/月,暂无信息,惠州凯联达投资有限公司,1栋,287户
平北六村散盘,(南海平洲)平州区平北六村,11248,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,4栋,4户
聚贤楼,(南海平洲)平洲太平路77号,11441,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,36户
光明大厦,(禅城季华)华远东路35号,11405,1998年建成 ,塔板结合,3.2元/平米/月,暂无信息,东建集团,1栋,90户
顺德碧桂园碧江新村,(顺德顺德碧桂园)广东省佛山市顺德区北滘镇碧江大桥侧,10338,1990年建成 ,平房,2至2.5元/平米/月,暂无信息,碧桂园集团,6栋,206户
建设小区,(禅城祖庙)汾江中路84号,10142,1990年建成 ,板楼,0.9元/平米/月,无物业管理服务,广东省城建,5栋,168户
恒翠轩二期,(顺德大良南区)农场路恒翠轩二期,10733,1999年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,50户
恒翠轩一期,(顺德大良南区)茶园南街一巷恒翠轩一期,10248,2004年建成 ,板楼,暂无信息,暂无信息,暂无信息,3栋,66户
富丽华大厦,(顺德大良中区)清晖路150号,11149,1999年建成 ,塔楼,0.8元/平米/月,暂无信息,暂无信息,1栋,120户
金穗楼,(南海千灯湖)佛山市南海区桂城海三路51号,11554,1996年建成 ,板楼,0.5元/平米/月,业主自管,中海地产,3栋,105户
后龙南街,(禅城岭南大道)禅城区后龙南街3号,10037,1998年建成 ,塔楼/板楼,1.5元/平米/月,业主自管,无,3栋,106户
福华路,(禅城季华)福华路4号,10854,1995年建成 ,塔楼,1元/平米/月,自主委员会管理, 中国奥园地产集团股份有限公司,5栋,146户
东燕雅居,(禅城祖庙)白燕四街19号,10209,1997年建成 ,塔楼/平房,0.85元/平米/月,业主自管,暂无信息,2栋,98户
园丁新村,(禅城岭南大道)金鱼街61号,10131,1995年建成 ,平房,暂无信息,业主自管, 大理耀鹏房地产开发有限责任公司,4栋,102户
碧玉豪庭,(南海西樵)江浦东路51号,10780,2000年建成 ,塔楼/板楼/塔板结合,0.6至1.2元/平米/月,宏威物业管理限公司,碧桂园,18栋,665户
中汇嘉园,(顺德龙江)龙江镇世埠社区居民委员会文华路61号中汇嘉园,11613,2000年建成 ,塔楼,2.4至2.5元/平米/月,广东省碧桂园物业有限公司,佛山市中汇房产有限公司,3栋,323户
恒丰豪庭,(三水西南街道)广海大道东10号,9960,2010年建成 ,塔楼,1.3元/平米/月,深圳市万科美佳物业服务有限公司佛山分公司,恒丰房地产,7栋,612户
金碧豪苑,(顺德勒流)政和中路7号,10794,2000年建成 ,塔楼,0.8至1.5元/平米/月,金碧物业有限公司,佛山市顺德区粤诚置业投资有限公司,34栋,1153户
海骏达海云堡,(顺德杏坛)建设路西22号,9935,2008年建成 ,塔板结合,1.98元/平米/月,海骏达物业,顺德区海骏达房产有限公司 ,6栋,228户
东海蓝湾二期,(三水西南街道)教育东路11号,10039,2004年建成 ,塔楼,1.2至2元/平米/月,佛山市绿茵物业管理有限公司,佛山市南海海逸锦绣蓝湾开发有限公司,12栋,728户
嘉信绿景花园,(顺德杏坛)竹基大道16号,11190,2000年建成 ,板楼/平房,2.3至2.5元/平米/月,香港金发策划管理有限公司,顺德嘉信房产发展有限公司,6栋,668户
佛山交警家属楼,(禅城季华)影荫路佛山交警家属楼,10734,2010年建成 ,塔楼,2元/平米/月,业主自管,暂无信息,1栋,173户
蓝山楼,(顺德大良西北区)金斗一街蓝山楼,11553,暂无信息 ,塔楼,1.7元/平米/月,佛山登图物业,暂无信息,1栋,56户
祥業豪苑,(顺德容桂)青龙北路9号,10378,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,8栋,198户
沙龙名轩,(南海九江)沙头青平路10号,10601,2007年建成 ,塔楼/塔板结合,2.5元/平米/月,能兴物业管理公司,上海岳朔置业有限公司,3栋,256户
明珠湾花园,(三水北江新区)西河路6号,10008,2008年建成 ,塔楼,1.7元/平米/月,中奥物业,龙泉物业物业管理有限责任公司,9栋,774户
天安中心,(南海桂城)季华东路31号,10405,2012年建成 ,塔楼/塔板结合,6.5元/平米/月,深圳天安物业管理有限公司,佛山市天安数码城有限公司,3栋,512户
彩虹新村,(禅城祖庙)禅城区文庆路17号,10334,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,3栋,69户
建设二街散盘,(禅城祖庙)建设二街14号,10220,暂无信息 ,塔楼/塔板结合,0.9元/平米/月,业主自管,暂无信息,9栋,411户
桂园文化宫宿舍,(南海千灯湖)海二路40号之四,10746,1992年建成 ,板楼,0.7元/平米/月,暂无信息,无,3栋,18户
太平庄散盘,(禅城祖庙)禅城太平庄13号,11239,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,3栋,93户
高基街升平广场商住楼,(禅城祖庙)升平路38号,10609,1997年建成 ,塔楼/塔板结合,0.5至0.8元/平米/月,万科物管,廊坊生平房地产开发有限公司,2栋,164户
聚胜花园,(顺德大良新区)德民路聚胜花园,9915,2000年建成 ,板楼,1元/平米/月,佛山市聚丰物业管理有限公司,佛山市聚丰物业管理有限公司,6栋,162户
鸿海豪庭,(顺德容桂)容桂细滘文星路8号,10576,2003年建成 ,板楼,1.5元/平米/月,佛山市鸿裕物业管理有限公司,佛山市顺德区新润建房产有限公司,1栋,160户
光明大厦,(禅城季华)华远东路35号,11405,1998年建成 ,塔板结合,3.2元/平米/月,暂无信息,东建集团,1栋,90户
南苑楼,(南海桂城)南桂东路53号,11308,1992年建成 ,平房,0.3元/平米/月,自主物业,上海嘉城兆业房地产有限公司,4栋,97户
昌盛豪苑,(顺德伦教)伦教伦常中路3号,10536,2001年建成 ,塔楼,2元/平米/月,暂无信息,南京金波房地产开发公司河西分公司,2栋,215户
翠拥华庭二期,(顺德伦教)伦新路9号,10740,2000年建成 ,塔楼,1.8元/平米/月,暂无信息,佛山顺德区恒高房产有限公司,1栋,196户
威信友谊大厦,(顺德大良中区)锦龙路72号,10003,2000年建成 ,塔楼,0.5元/平米/月,暂无信息,暂无信息,4栋,76户
海岸广场,(顺德北滘)三乐路海岸广场,11543,1996年建成 ,塔楼,1.3至2.8元/平米/月,业主委员会,广东美的置业有限公司,2栋,543户
雅兰村,(禅城澜石)禅城区雅兰村,10180,1995年建成 ,塔板结合,0.8元/平米/月,暂无信息,暂无信息,4栋,57户
叠北社区,(南海桂城)海八西路辅路叠北社区,10659,2000年建成 ,塔板结合,0.2元/平米/月,自主物业,暂无信息,16栋,123户
花园二街,(禅城同济)花园二街,10441,1993年建成 ,塔楼/板楼/塔板结合,0.6至0.85元/平米/月,暂无信息,航东地产,13栋,470户
大围街散盘（禅城）,(禅城南桂西)禅城区大围街,9929,1998年建成 ,板楼,1.3元/平米/月,暂无信息,暂无信息,3栋,59户
镇中二路散盘,(禅城石湾)禅城区镇中二路,10709,1997年建成 ,塔板结合,0.8元/平米/月,暂无信息,暂无信息,3栋,58户
镇政府宿舍,(南海桂城)天佑六路镇政府宿舍,10950,1994年建成 ,板楼/平房,暂无信息,暂无信息,无,3栋,88户
中旅山湖中央,"(南海西樵)佛山市南海区西樵镇西岸庆云大道, 西岸银湖南路6号",10270,2018年建成 ,塔楼,2.8至3.9元/平米/月,佛山市南海明德物业管理有限公司,广东中旅（南海）置地有限公司,4栋,377户
德宝大厦,(南海桂城)南海大道北64号,9987,2001年建成 ,塔楼,1.6元/平米/月,佛山市雅庭物业管理有限公司,合肥链家宝业房地产经纪有限公司城市绿苑分公司,1栋,48户
雍怡雅居,(南海大沥)广东省佛山市南海区狮山镇横岗大浩湖度假区雍怡雅居,10322,2000年建成 ,塔楼/板楼,1.5至2.5元/平米/月,自持物管公司,万润房地产开发有限公司,25栋,2244户
華庭轩一区,(顺德伦教)泰安路6号,10057,1997年建成 ,塔楼,1元/平米/月,业主自管,暂无信息,3栋,353户
兰台里41号,(禅城祖庙)兰台里41号,9864,1992年建成 ,塔楼,1.5元/平米/月,暂无信息,暂无信息,1栋,60户
凯悦楼,(顺德大良南区)红岗路20号,9783,2006年建成 ,板楼,1.8元/平米/月,佛山星城物业管理公司,佛山市嘉丰置业有限公司,1栋,56户
君怡楼,(顺德大良北区)丹桂路26号,11375,2000年建成 ,塔楼,1元/平米/月,自营,佛山市顺德区君怡房产有限公司,1栋,99户
花园新村,(禅城同济)花园街花园新村,11598,1998年建成 ,塔板结合,0.6元/平米/月,自主物业,暂无信息,1栋,114户
怡景居,(顺德乐从)河滨中路150号,9979,2002年建成 ,塔板结合,暂无信息,无物业管理服务,佛山石华集团,1栋,66户
供电大厦宿舍楼,(顺德乐从)河滨北路9号,9840,1999年建成 ,塔楼/塔板结合,1元/平米/月,暂无信息,三河宋福永旺房地产开发有限公司,2栋,39户
绅宝豪庭,(顺德大良北区)和桂一街绅宝豪庭,9989,2000年建成 ,板楼,1元/平米/月,暂无信息,暂无信息,1栋,54户
誉品轩,(顺德伦教)泰宁路1号,10852,2010年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,106户
君汇豪庭,(顺德伦教)伦常北路1君汇豪庭,11702,2005年建成 ,平房,2元/平米/月,佛山市中南恒展物业管理公司,佛山市顺德区新君汇房产有限公司,3栋,168户
源福豪庭,(顺德容桂)顺德容桂大道中135号,10045,2006年建成 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,72户
永堅豪庭,(顺德容桂)潭家围8号,10105,2003年建成 ,塔楼,1.35至3元/平米/月,广东启胜物业管理有限公司佛山分公司,振华物业,2栋,126户
东晓华庭,(顺德容桂)青龙南路6号,10866,2005年建成 ,塔楼,1.8元/平米/月,暂无信息,航东地产,1栋,152户
景泰蓝湾,(高明荷城)景阳街13号,9965,暂无信息 ,塔楼,1.5元/平米/月,业主委员会,暂无信息,1栋,200户
海朗名轩,(顺德容桂)体育路52号,10135,2003年建成 ,塔板结合,1元/平米/月,保利物业管理,保利集团,3栋,343户
盈岚居,(顺德容桂)容新路57号,11642,2004年建成 ,塔楼,1.2元/平米/月,中泰物业管理有限公司,佛山市顺德区新振华房地产有限公司,4栋,223户
宏顺楼,(顺德容桂)富华路宏顺楼,10326,暂无信息 ,塔楼/板楼,1元/平米/月,自主物业,暂无信息,2栋,41户
仕林轩二期,(顺德大良西北区)凤翔路30号,10867,1986年建成 ,塔楼,17元/平米/月,无物业管理服务,云南世林房地产开发有限公司,1栋,60户
盛大阳光,(南海西樵)樵丹路5号,10323,1992年建成 ,塔板结合,1.3元/平米/月,盛大物业,宜昌盛大投资有限公司,8栋,406户
翔怡阁,(顺德大良北区)新基三路24号,10312,2001年建成 ,塔楼/塔板结合,1元/平米/月,暂无信息,顺德市新德业房地产有限公司,1栋,66户
南五路,(南海千灯湖)南五路,11641,1994年建成 ,塔楼/板楼/塔板结合,0.85元/平米/月,没有物业公司,乐从供销社,5栋,84户
柏景楼1期,(顺德大良北区)丹桂路7号,10267,1997年建成 ,塔楼,1.2元/平米/月,暂无信息,广东新德业房地产有限公司,2栋,40户
同华路2号小区,(禅城同济)同华路2号,10561,2010年建成 ,板楼,暂无信息,业主自管,暂无信息,7栋,174户
丽日名都,(高明荷城)荷富路803号,9844,2009年建成 ,塔楼/板楼/塔板结合/平房,1.8元/平米/月,佛山市星城物业管理有限公司,佛山市丽日世纪房地产开发有限公司,20栋,4637户
东湖洲花园A区,(高明荷城)怡乐路99号,10665,2010年建成 ,塔楼,1.95元/平米/月,广州市超群物业管理有限公司佛山高明分公司,广州市东湖洲房地产开发有限公司,6栋,1448户
锦绣新村,(顺德陈村)锦绣横路15号,11086,1996年建成 ,塔楼/板楼,0.8至1.2元/平米/月,无物业管理服务,锦绣天地房产,20栋,376户
同济西路11号,(禅城同济)同济西路11号,10060,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,42户
进景阁,(顺德伦教)振兴路109号,10726,1996年建成 ,塔楼,暂无信息,业主自管,上海近铁城市广场,1栋,72户
绿湖爱伦堡花园,(三水云东海街道)彩云道绿湖爱伦堡花园四区,10623,2009年建成 ,塔楼/塔板结合,0.8至2.3元/平米/月,碧桂园控股碧桂园物业服务有限公司, 合肥万科瑞翔地产有限公司,31栋,661户
迎北里,(禅城祖庙)佛山市禅城区迎北里44号803,10113,1995年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,3栋,7户
卫国西路7号,(禅城同济)卫国西路7号,10726,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,26户
嘉辉豪庭,(顺德大良南区)沿江北路80号,11189,2000年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,112户
珏华苑,(南海桂城)叠滘路珏华苑,10715,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,28户
一景雅居B区,(顺德伦教)荔村新路一景雅居B区,9836,2016年建成 ,塔楼,1.5元/平米/月,暂无信息,暂无信息,5栋,112户
高逸华府,(南海九江)南海区新堤西路39号,10328,2012年建成 ,塔楼,1.5元/平米/月,佛山市南海翰祥置业投资有限公司,暂无信息,3栋,236户
教德村,(顺德乐从)教德大道教德村,11004,2008年建成 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
唐园东三街,(禅城同济)禅城区唐园路8号,11361,1998年建成 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,10户
德怡居,(顺德大良中区)蓬莱路2号,10629,暂无信息 ,未知类型,1元/平米/月,业主自管,暂无信息,7栋,509户
金鱼园,(禅城祖庙)金鱼园6号,9966,1993年建成 ,板楼,0.6元/平米/月,广东康景物业服务有限公司佛山分公司,广东康盛投资有限公司,1栋,42户
金奥楼,(顺德勒流)金华路8号,9979,2004年建成 ,塔楼/平房,1至1.6元/平米/月,业主委员会,无,3栋,184户
万达华府D区,(三水云东海街道)南丰大道万达华府D区,10426,2010年建成 ,塔楼,2.3元/平米/月,大连万象美物业管理有限公司,万达集团,3栋,291户
银豪富隆湾家园,(高明荷城)明国路银豪富隆湾家园,10624,2017年建成 ,塔楼,2.5元/平米/月,美的物业,美的置业,5栋,557户
德昌街,(顺德大良东区)德昌街,11713,2016年建成 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,1户
华庭轩商住楼二区,(顺德伦教)伦常北路华庭轩商住楼二区,11320,2001年建成 ,塔楼,1.5元/平米/月,惠诚物业,暂无信息,5栋,168户
御景坊,(顺德伦教)新成路8-12号,10732,2002年建成 ,塔楼/板楼/塔板结合,0.5至1元/平米/月,佛山市顺德区又一城物业,肇庆大旺海印又一城商业有限公司,24栋,562户
恒翠华庭,(顺德容桂)环山路47号,10655,2000年建成 ,塔楼,2元/平米/月,佛山市顺德区金成物业有限公司,暂无信息,9栋,373户
鹤园大厦,(禅城祖庙)鹤园街11号,10254,2000年建成 ,塔楼,1元/平米/月,暂无信息,无,1栋,577户
恒达永安广场,(三水西南街道)张边路8号,10240,2006年建成 ,塔楼,2.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,4栋,380户
城门西路17号,(禅城祖庙)城门西路17号,11146,1993年建成 ,板楼,0.5元/平米/月,无物业管理,无,1栋,32户
大石街4巷,(顺德容桂)大石街4巷,10286,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
恒源桃源新天地,(南海狮山)佛山市南海区狮山镇松夏工业园工业大道东19号,10254,2018年建成 ,塔楼,3.8元/平米/月,保利物业,佛山市恒锦置业有限公司,1栋,380户
盈翠居,(顺德容桂)振华路210号,10299,2000年建成 ,塔楼/板楼/塔板结合,1至1.5元/平米/月,佛山市豪信物业有限公司,振华重工,5栋,214户
容桂碧桂园凤凰湾,(顺德容桂)外环路碧桂园凤凰湾,13010,2017年建成 ,板楼/塔板结合,2.85至4元/平米/月,保利物业,碧桂园集团,24栋,948户
雍景豪苑,(顺德大良中区)云良路31号,10714,2003年建成 ,板楼,1元/平米/月,无物业管理服务,佛山市顺德保利嘉信置业发展有限公司,2栋,132户
粤顺华庭,(顺德容桂)振兴路粤顺华庭,11106,2002年建成 ,塔楼,1.5至2.5元/平米/月,暂无信息,佛山市顺德区新润建房产有限公司,1栋,388户
德盈华庭,(顺德容桂)青龙中路德盈华庭,11219,2013年建成 ,塔楼,1.2元/平米/月,佛山市顺德区汇星物业管理有限公司,吉林省德盈投资咨询有限公司,1栋,54户
昭景轩,(顺德容桂)展业路28号,10724,2010年建成 ,板楼,1元/平米/月,宏展物业,华昭置业（固安）有限公司,1栋,112户
骏悦华庭,(顺德容桂)体育路188号,10399,2000年建成 ,塔楼,3元/平米/月,自主物业,台山市骏景湾悦峰房地产开发有限公司,1栋,544户
雅致名轩,(顺德容桂)大福路67号,10257,2011年建成 ,板楼,暂无信息,暂无信息,暂无信息,4栋,28户
东逸湾逸然居,(顺德容桂)升平西路逸然居,10742,2012年建成 ,塔楼,0.4至1.9元/平米/月,东怡物业管理公司,佛山市顺德区东升房地产综合建设有限公司,3栋,73户
莺岗街1号,(禅城祖庙)莺岗街1号,11465,1994年建成 ,塔楼,1元/平米/月,暂无信息,无,1栋,29户
