小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
景和茗苑,(闵行古美)龙茗路69弄,当前网页找不到元素（价格）,2004年建成 ,板楼,1.05至1.5元/平米/月,上海民信置业有限公司,上海民信置业有限公司,18栋,382户
达丰新村,(普陀武宁)达丰新村,当前网页找不到元素（价格）,1980年建成 ,板楼,0.5元/平米/月,上海长风物业有限公司,上海长风物业有限公司,15栋,370户
悦达花苑,(长宁中山公园)武夷路555弄1-22号,当前网页找不到元素（价格）,1999年建成 ,板楼,1.2至2.95元/平米/月,狮城怡安（上海）物业管理有限公司,上海悦达房地产发展有限公司,18栋,318户
华阳路60号,(长宁中山公园)华阳路60号,当前网页找不到元素（价格）,1982年建成 ,板楼,0.5元/平米/月,华阳物业,长宁集团,1栋,30户
谈家桥路80弄,(静安大宁)谈家桥路80弄,当前网页找不到元素（价格）,1986年建成 ,板楼,0.85元/平米/月,上海北方物业管理有限公司,上海北方城市发展投资有限公司,15栋,456户
申汉小区,"(普陀长风)中江路839号,金沙江路1060号,金沙江路1066弄",当前网页找不到元素（价格）,1990年建成 ,塔楼/板楼,0.9元/平米/月,申汉物业,申汉房地产开发公司,8栋,541户
协和小区(协和路699弄),(长宁北新泾)协和路699弄,当前网页找不到元素（价格）,2002年建成 ,板楼,1.5元/平米/月,上海虹桥临空经纪园区物业管理有限公司,上海虹桥临空经纪园区发展有限公司,31栋,400户
维多利亚(公寓),"(长宁古北)荣华东道98号,荣华东道116号,荣华东道128号",当前网页找不到元素（价格）,1995年建成 ,塔楼/板楼,3.8元/平米/月,古北物业,上海古北（集团）有限公司,5栋,1081户
国定路601弄,(杨浦五角场)国定路601弄,当前网页找不到元素（价格）,1984年建成 ,板楼,0.8元/平米/月,上海复旦大学物业管理,暂无信息,12栋,365户
东方吉苑,(浦东杨思前滩)板泉路1201弄,当前网页找不到元素（价格）,2004年建成 ,板楼,1.1元/平米/月,嘉兴世好物业管理服务有限公司上海分公司,上海建工集团,61栋,1108户
中大新苑,(浦东金桥)五莲路758弄1-22号,当前网页找不到元素（价格）,2001年建成 ,板楼,0.8元/平米/月,上海畅苑物业管理有限公司,上海浦龙集团,22栋,248户
西镇小区(长宁),(长宁新华路)法华镇路751弄,当前网页找不到元素（价格）,1985年建成 ,板楼,0.8元/平米/月,上海新长宁集团新华物业有限公司,上海新长宁（集团）有限公司,37栋,892户
罗马花园,(长宁古北)荣华东道8弄,当前网页找不到元素（价格）,1994年建成 ,板楼/塔板结合,5元/平米/月,上海金地物业服务有限公司,上海金马中房置业有限公司,4栋,288户
凯兴苑,(杨浦周家嘴路)黄兴路97弄,当前网页找不到元素（价格）,2000年建成 ,板楼,0.8元/平米/月,上海日月星辰物业管理有限公司,上海凯城（集团）有限公司,22栋,256户
碧林湾南苑(华友路260弄),(闵行七宝)华友路260弄,当前网页找不到元素（价格）,2004年建成 ,塔楼/板楼,0.8元/平米/月,上海万欢物业管理有限公司,上海万兆房地产发展有限公司,25栋,504户
宁泉新苑,(普陀真如)石泉路450弄,当前网页找不到元素（价格）,1998年建成 ,板楼,0.8元/平米/月,上海沙田物业管理有限公司,上海国新房地产发展有限公司,54栋,788户
长中小区,(长宁新华路)虹桥路998-1020号（双号）,当前网页找不到元素（价格）,1988年建成 ,板楼,0.8元/平米/月,新华物业,长宁集团,16栋,230户
星云苑,"(杨浦中原)包头路183号,翔殷路258弄",当前网页找不到元素（价格）,2007年建成 ,板楼,1.48元/平米/月,申城物业,上海星云房地产有限公司,53栋,1059户
南郊花园(别墅),(浦东周浦)沪南路3633弄,当前网页找不到元素（价格）,2005年建成 ,板楼,2.2元/平米/月,吴川物业,上海汇裕置业有限公司,289栋,289户
东方御花园,"(闵行古美)古美西路753弄,龙茗路513弄13支弄",当前网页找不到元素（价格）,1996年建成 ,板楼,1至1.2元/平米/月,中海物业管理（深圳）有限公司,上海申能航空房地产有限公司,59栋,850户
城市经典(一期)(别墅),(浦东张江)香楠路399弄,当前网页找不到元素（价格）,2003年建成 ,板楼,3.2元/平米/月,上海春申物业公司,上海鹏远房地产开发有限公司,103栋,103户
安阳小区,(长宁中山公园)安化路470弄,当前网页找不到元素（价格）,1987年建成 ,板楼,0.8元/平米/月,上海兆丰物业管理有限公司,上海博古置业有限公司,12栋,368户
静安新城九区,(闵行静安新城)漕宝路1467弄九区,当前网页找不到元素（价格）,1998年建成 ,板楼,0.6元/平米/月,上海静安新城物业有限公司,静安置业,28栋,357户
锦绣河山,(浦东金杨)博山东路20弄1-7号,当前网页找不到元素（价格）,1996年建成 ,塔楼,1.4元/平米/月,海天物业,上海为至房地产开发有限公司,4栋,800户
西三小区,"(浦东南码头)南码头路56号,南码头路44号,南码头路50号",当前网页找不到元素（价格）,1992年建成 ,塔楼/板楼,0.35至0.8元/平米/月,南码头物业,丹阳市振南房地产开发有限公司,8栋,454户
普陀二村,(普陀武宁)普陀二村,当前网页找不到元素（价格）,1981年建成 ,板楼,0.35元/平米/月,上海长风物业有限公司,市政开发公司,26栋,662户
政民花苑,(杨浦五角场)政民路200弄,当前网页找不到元素（价格）,1993年建成 ,板楼,0.48至0.5元/平米/月,上海银星置业有限公司,上海五角场房产开发有限公司,8栋,175户
九茂小区,"(普陀长寿路)安远路230弄, 西康路972弄, 陕西北路1249弄, 陕西北路1265弄, 安远路230号",当前网页找不到元素（价格）,1984年建成 ,板楼,1.2元/平米/月,上海中山物业有限公司,九茂集团,33栋,713户
长顺小区,(长宁新华路)虹桥路961弄,当前网页找不到元素（价格）,1983年建成 ,板楼,0.8元/平米/月,长宁物业,长宁集团,16栋,326户
文艺大楼,"(长宁新华路)淮海西路40号,华山路1676号",当前网页找不到元素（价格）,1981年建成 ,板楼/塔板结合,0.95元/平米/月,新华物业,长宁集团,3栋,145户
都市苑,(闵行莘庄)腾冲路180弄,当前网页找不到元素（价格）,2002年建成 ,板楼,0.68至0.8元/平米/月,上海闵旭物业管理有限公司,上海闵行房地产发展有限公司,40栋,476户
恒基旭辉中心(公寓),(闵行华漕)申贵路1799弄,当前网页找不到元素（价格）,2014年建成 ,板楼,3.8至3.85元/平米/月,上海永升物业管理有限公司,上海旭弘置业有限公司,18栋,407户
龙南六村,(徐汇龙华)喜泰北路2号,当前网页找不到元素（价格）,1996年建成 ,板楼,0.8元/平米/月,上海益镇物业管理有限公司,上海市人民政府动迁组,64栋,896户
万航渡路2502号,(长宁中山公园)万航渡路2502号,当前网页找不到元素（价格）,1987年建成 ,板楼,暂无信息,上海新长宁集团华阳物业有限公司,长宁集团,1栋,30户
大金更小区,"(长宁仙霞)茅台路255弄,茅台路295弄,古北路530弄",当前网页找不到元素（价格）,1980年建成 ,板楼,0.2至0.8元/平米/月,长宁物业,江苏南通三建集团有限公司,66栋,1602户
芷江西路285弄,(静安不夜城)芷江西路285弄,当前网页找不到元素（价格）,1965年建成 ,板楼,0.5至0.6元/平米/月,芷江物业,无,26栋,1013户
大豪山林别墅,(青浦徐泾)盈港东路2588弄,当前网页找不到元素（价格）,2003年建成 ,板楼,4.8至5.8元/平米/月,上海高力国际物业服务有限公司,上海大豪城乡建设有限公司,314栋,322户
延吉一村,(杨浦控江路)延吉一村,当前网页找不到元素（价格）,1979年建成 ,板楼,0.8元/平米/月,上海圣骊物业管理有限公司,上海卫百辛（集团）有限公司,49栋,1223户
康虹花园(别墅),(青浦徐泾)沪青平公路1358号,当前网页找不到元素（价格）,1994年建成 ,板楼,2.5元/平米/月,上海俊虹物业管理有限公司,上海锦虹房产开发有限公司,153栋,153户
光复西路145弄,(普陀武宁)光复西路145弄,当前网页找不到元素（价格）,1981年建成 ,板楼,0.08至0.8元/平米/月,长乐物业管理公司,无,9栋,240户
华阳路224弄,(长宁中山公园)华阳路224弄,当前网页找不到元素（价格）,1956年建成 ,板楼,0.8元/平米/月,华阳物业,长宁集团,25栋,96户
体育花苑,(徐汇上海南站)老沪闵路728弄,当前网页找不到元素（价格）,1998年建成 ,板楼,0.75至0.8元/平米/月,徐房物业,上海佳信房地产开发公司,50栋,600户
复旦教师公寓,(杨浦五角场)国定路505弄,当前网页找不到元素（价格）,1986年建成 ,板楼,0.8元/平米/月,上海五角场物业管理有限公司,申城开发商,20栋,324户
延吉三村,(杨浦黄兴公园)延吉三村,当前网页找不到元素（价格）,1981年建成 ,板楼,0.8元/平米/月,上海景辉物业管理有限公司,京都开发有限公司,48栋,1180户
名典苑,"(浦东金杨)张杨路3080弄, 张杨路3094~3096号",当前网页找不到元素（价格）,2001年建成 ,板楼,1.8至2元/平米/月,上房物业管理有限公司,中房上海房地产开发总公司奉贤分公司,6栋,149户
联建新村(长宁),"(长宁虹桥)延安西路2029弄1-9号,延安西路2055弄1-8号,仙霞路15弄1-7号,联建新村",当前网页找不到元素（价格）,1957年建成 ,板楼,0.8至1元/平米/月,联建物业,华东纺织工学院(今东华大学)、市医药设计院等单位,56栋,1230户
打虎大楼,(杨浦鞍山)控江路2023号,当前网页找不到元素（价格）,1987年建成 ,塔楼,1.4元/平米/月,上海四平物业管理有限公司,暂无信息,1栋,210户
中园小区,(长宁虹桥)安顺路361弄,当前网页找不到元素（价格）,1984年建成 ,板楼,0.3元/平米/月,上海新长宁集团新华物业有限公司,上海新长宁集团有限公司,6栋,144户
斜土路520-540号,"(黄浦五里桥)斜土路520号, 斜土路530号, 斜土路540号",当前网页找不到元素（价格）,1979年建成 ,板楼,1至1.9元/平米/月,上海市政物业,上海奥康房地产开发有限公司,3栋,125户
龙腾公寓,(杨浦中原)市光路86弄,当前网页找不到元素（价格）,1999年建成 ,板楼,1.2元/平米/月,上海方达物业经营公司,上海华龙建设股份有限公司,17栋,208户
化工二三村,"(徐汇华东理工)梅陇路300号,化工三村,化工二村",当前网页找不到元素（价格）,1944年建成 ,板楼,0.6至1元/平米/月,上海金辉物业有限公司,上海申化房地产开发经营公司,39栋,468户
朝阳大楼,(普陀武宁)光复西路1145弄20号,当前网页找不到元素（价格）,1996年建成 ,塔楼,1.1元/平米/月,上海长风物业有限公司,上海市普陀区城市建设投资有限公司,1栋,84户
白大楼,"(普陀武宁)中山北路2380号, 中山北路2390号, 中山北路2410号",当前网页找不到元素（价格）,1985年建成 ,板楼/塔板结合,1.2至1.3元/平米/月,暂无信息,无,5栋,676户
曹杨七村,(普陀曹杨)曹杨路1013号,当前网页找不到元素（价格）,1954年建成 ,板楼,0.6元/平米/月,上海曹杨物业有限公司,市政开发公司,100栋,2430户
水电路108弄,(虹口凉城)水电路108弄,当前网页找不到元素（价格）,1986年建成 ,板楼,0.45元/平米/月,上海广同物业有限公司,无,11栋,248户
芳草路253弄,(浦东北蔡)芳草路253弄,当前网页找不到元素（价格）,2001年建成 ,板楼,0.35元/平米/月,上海源开房地产开发公司,上海裕华,9栋,100户
龙柏一村,(闵行龙柏)龙柏一村1-59号,当前网页找不到元素（价格）,1997年建成 ,板楼,0.8至1.8元/平米/月,上海新桃园物业管理有限公司,上海县房地产,56栋,939户
牡丹新苑,(普陀真如)铜川路188弄1-50号,当前网页找不到元素（价格）,2003年建成 ,板楼,1.5元/平米/月,江苏新岚实业有限公司,岚新实业,31栋,426户
和诚公寓,"(静安闸北公园)俞泾港路54号,西藏北路1388弄,陈家宅路49弄",当前网页找不到元素（价格）,1997年建成 ,塔楼/板楼,0.8元/平米/月,和诚物业,贺程房产开发有限公司,20栋,355户
国定路700弄,(杨浦五角场)国定路700弄,当前网页找不到元素（价格）,1985年建成 ,板楼,0.6至0.8元/平米/月,上海五角场物业管理有限公司,五角场开发商,42栋,764户
长顺路20号,(长宁新华路)长顺路20号,当前网页找不到元素（价格）,1983年建成 ,板楼,0.8元/平米/月,长宁物业,长宁集团,1栋,20户
广茂苑,(静安大宁)沪太路935弄,当前网页找不到元素（价格）,1998年建成 ,板楼,1元/平米/月,秋虹物业,秋虹房产开发有限公司,32栋,335户
康健公寓,(徐汇康健)桂林东街218弄1-2号,当前网页找不到元素（价格）,1995年建成 ,塔楼,1.7元/平米/月,上海中科物业管理有限公司,中房地产,2栋,300户
志园公寓,(静安西藏北路)止园路288弄,当前网页找不到元素（价格）,1998年建成 ,板楼,0.75元/平米/月,上海太实物业管理有限公司,上海志政房地产开发公司,14栋,192户
五三小区,"(长宁天山)茅台路270弄, 茅台路250弄",当前网页找不到元素（价格）,1988年建成 ,板楼,0.38至0.8元/平米/月,上海中星集团申城物业有限公司,上海中星（集团）有限公司,25栋,558户
陆一小区,"(普陀真如)中山北路2627弄, 中山北路3655弄",当前网页找不到元素（价格）,1979年建成 ,板楼,0.8元/平米/月,暂无信息,真如房地产公司,24栋,657户
东源大厦,(浦东塘桥)浦建路47号,当前网页找不到元素（价格）,1996年建成 ,塔楼,1.55元/平米/月,上海盛林物业管理有限公司,东源置业发展有限公司,1栋,189户
大众花苑,(杨浦五角场)政立路775弄,当前网页找不到元素（价格）,1997年建成 ,板楼,1.2元/平米/月,上海海上明珠物业管理有限公司,上海仁丰房地产经纪有限公司,26栋,286户
上环公寓,(静安闸北公园)西藏北路1377弄,当前网页找不到元素（价格）,1999年建成 ,板楼,0.75元/平米/月,上环房地产物业,上海上环房地产开发有限公司,6栋,66户
东沙小区,(普陀武宁)光复西路683弄,当前网页找不到元素（价格）,1991年建成 ,塔楼/板楼,0.75元/平米/月,东沙物业,普陀建筑,11栋,810户
万兆家园(四期),"(闵行七宝)莘路2855弄1号, 莘路2855弄2, 莘路2855弄3号, 莘路2855弄131号至147号",当前网页找不到元素（价格）,2003年建成 ,板楼,1.1至1.3元/平米/月,上海万欢物业管理有限公司,万科,20栋,319户
张家宅小区,(闵行金虹桥)吴中路388弄,当前网页找不到元素（价格）,1996年建成 ,板楼,0.8元/平米/月,虹二村物业,联房地产开发有限公司,21栋,282户
龙吴路410弄,(徐汇龙华)龙吴路410弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.8元/平米/月,上海华东房产物业有限公司,上海华东置业商厦有限公司,10栋,165户
和福花苑,(静安闸北公园)和田路288弄,当前网页找不到元素（价格）,1999年建成 ,塔楼,1.3元/平米/月,上海中福联合物业管理有限公司,上海中福地产置业有限公司,3栋,330户
伦敦广场,"(长宁古北)古北路998号,古北路996号,古北路1000号",当前网页找不到元素（价格）,2004年建成 ,板楼/塔板结合,7.5元/平米/月,上海古北物业管理有限公司,上海宝域房地产发展有限公司,2栋,224户
永昌大厦,"(静安江宁路)余姚路19号,余姚路27号",当前网页找不到元素（价格）,1998年建成 ,塔楼/板楼,1.5元/平米/月,上海康苑物业管理有限公司,上海康定房地产有限公司,2栋,288户
高雅新村,(徐汇华东理工)老沪闵路841弄,当前网页找不到元素（价格）,1998年建成 ,板楼,0.5元/平米/月,斜土小区物业,上海南上海动拆迁置业有限公司,6栋,73户
月季园(徐汇),(徐汇康健)桂平路67弄,当前网页找不到元素（价格）,1989年建成 ,板楼,0.65至1.3元/平米/月,中房物业,中国房地产开发集团公司,70栋,805户
汇丰苑,(杨浦五角场)国权后路25弄,当前网页找不到元素（价格）,1997年建成 ,板楼,0.6元/平米/月,上海五角场房地产责任有限公司,上海衡源企业发展有限公司,22栋,302户
城建小区,(杨浦周家嘴路)双阳支路38弄,当前网页找不到元素（价格）,1996年建成 ,板楼,0.8元/平米/月,上海凯晨物业管理有限公司,上海凯晨集团有限公司,12栋,283户
国顺路395弄,(杨浦五角场)国顺路395弄,当前网页找不到元素（价格）,1983年建成 ,板楼,0.8元/平米/月,上海凯晨物业管理有限公司,上海五角场房地产责任有限公司,17栋,386户
新怡苑小区,(普陀甘泉宜川)宜君路28弄4-15号,当前网页找不到元素（价格）,1997年建成 ,板楼,0.7元/平米/月,上海威斯特物业经营有限公司,西部集团,7栋,144户
国顺路389弄,(杨浦五角场)国顺路389弄,当前网页找不到元素（价格）,1980年建成 ,板楼,0.8元/平米/月,上海凯晨物业管理有限公司,上海五角场房地产责任有限公司,9栋,206户
延平路260-290号,"(静安曹家渡)延平路260号, 延平路270号, 延平路280号, 延平路290号",当前网页找不到元素（价格）,1973年建成 ,板楼,0.5元/平米/月,上海宝翔物业有限公司,上海静安地产(集团)有限公司,5栋,158户
沪太家具大厦,(静安不夜城)中山北路1080号,当前网页找不到元素（价格）,1996年建成 ,塔楼,1.3元/平米/月,佳具物业,上海海富置业有限公司,1栋,224户
芷江中路459弄,(静安西藏北路)芷江中路459弄,当前网页找不到元素（价格）,1987年建成 ,板楼,0.6元/平米/月,上海北方物业管理有限公司,上海兴海房产综合开发公司,5栋,169户
广厦公寓,(徐汇田林)钦州北路475号,当前网页找不到元素（价格）,2000年建成 ,塔楼,1元/平米/月,上海爱仁物业有限公司,上海建爱房产开发经营公司,1栋,290户
明园公寓,(杨浦东外滩)长阳路782号,当前网页找不到元素（价格）,1994年建成 ,塔楼,1.1元/平米/月,上海欣明物业有限公司,上海明泉集团,1栋,184户
金电大厦,(长宁新华路)安顺路158弄1-2号,当前网页找不到元素（价格）,1998年建成 ,塔楼/板楼,1.5元/平米/月,宏安物业,长宁集团,2栋,154户
包运大厦,(静安西藏北路)宝通路239弄,当前网页找不到元素（价格）,1995年建成 ,塔楼/板楼,0.8至1.4元/平米/月,上海韵嘉物业管理有限公司,运吉房产开发责任有限公司,13栋,530户
国权路300弄,(杨浦五角场)国权路300弄,当前网页找不到元素（价格）,1983年建成 ,板楼,0.5元/平米/月,上海中远物业管理发展有限公司,航天工业有限公司,8栋,120户
平凉路1115弄,(杨浦东外滩)平凉路1115弄,当前网页找不到元素（价格）,1992年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,6栋,120户
同安苑,(长宁新华路)安顺路246弄,当前网页找不到元素（价格）,1998年建成 ,板楼,1.2元/平米/月,上海方大物业管理有限公司,长宁集团,1栋,35户
东苑福邸,(闵行莘庄)群英路88弄,当前网页找不到元素（价格）,2008年建成 ,板楼,1.65元/平米/月,上海东慧庄原物业管理有限公司,上海东苑房地产开发（集团）有限公司,12栋,368户
长阳大楼,(杨浦周家嘴路)长阳路1429号,当前网页找不到元素（价格）,1993年建成 ,塔板结合,0.9元/平米/月,暂无信息,物业和度娘都不知道开发商名称,1栋,119户
维多利广场,(普陀长寿路)西康路1068号,当前网页找不到元素（价格）,1996年建成 ,板楼,3.5元/平米/月,上海万天投资咨询有限公司,上海万天投资咨询有限公司,2栋,235户
公兴路39弄,(静安西藏北路)公兴路39弄,当前网页找不到元素（价格）,1982年建成 ,板楼,0.5元/平米/月,上海邮政物业管理有限公司,上海佳源置业有限公司,4栋,65户
谈家桥路85弄,(静安大宁)谈家桥路85弄,当前网页找不到元素（价格）,1990年建成 ,板楼,0.85元/平米/月,上海北方物业管理有限公司,北方集团,16栋,305户
友谊小区,"(长宁中山公园)玉屏南路41弄, 玉屏南路113弄, 玉屏南路37号",当前网页找不到元素（价格）,1982年建成 ,板楼,0.5至0.8元/平米/月,长宁物业,长宁开发,33栋,827户
中山北路3924弄,(普陀武宁)中山北路3924弄,当前网页找不到元素（价格）,1992年建成 ,板楼,0.4至3.6元/平米/月,上海瑞星物业管理公司,上海华运房地产开发有限公司,6栋,182户
宝通大楼,(静安西藏北路)陆丰路9号,当前网页找不到元素（价格）,1993年建成 ,塔楼,0.8元/平米/月,暂无信息,上海宝通房产经营开发公司,1栋,168户
延吉大楼,(杨浦黄兴公园)松花江路215弄,当前网页找不到元素（价格）,1995年建成 ,板楼,1.1元/平米/月,延吉物业,卫百辛集团,3栋,132户
凌云壹街坊,(徐汇华东理工)上中西路280号,当前网页找不到元素（价格）,2012年建成 ,板楼,5元/平米/月,上海御华物业管理有限公司,上海城宇滨江置业有限公司,2栋,198户
莱兴公寓,(黄浦打浦桥)斜土路766弄1号,当前网页找不到元素（价格）,1996年建成 ,塔楼,1.9元/平米/月,上海复欣物业管理发展有限公司,上海市南房地产开发有限公司,1栋,160户
成亿家园,(闵行古美)顾戴路251弄,当前网页找不到元素（价格）,2001年建成 ,板楼,0.85元/平米/月,上海阳光工联物业管理有限公司,上海市房地产实业有限公司,27栋,283户
协虹苑,(长宁北新泾)福泉路495弄27、29、31、33、35、37、61、63、65、67、69、73、75号,当前网页找不到元素（价格）,2000年建成 ,板楼,0.8元/平米/月,上海绿地物业服务有限公司,绿城集团,13栋,156户
辽源公寓,(杨浦鞍山)辽源西路300弄,当前网页找不到元素（价格）,1982年建成 ,板楼,0.6元/平米/月,四平物业管理公司,精诚房产,16栋,186户
象山小区,"(静安西藏北路)临山路203弄, 公兴路220弄, 中兴路618号, 中兴路678号, 中兴路628号, 临山路186号, 临山路206弄, 中兴路662号, 公兴路244号, 中兴路642号, 中兴路694号, 中兴路652号, 临川路214弄, 临山路210号",当前网页找不到元素（价格）,1974年建成 ,板楼/塔板结合,0.8元/平米/月,上海宝通物业管理有限公司,上海永新房地产开发有限公司,31栋,737户
和平公寓,(杨浦鞍山)控江路2069弄,当前网页找不到元素（价格）,1990年建成 ,塔楼,1.2元/平米/月,上海冶金物业管理有限公司,暂无信息,1栋,190户
芳佳苑,(浦东北蔡)芳草路36弄,当前网页找不到元素（价格）,1999年建成 ,板楼,1至2.93元/平米/月,长华物业公司,上海信尔房地产经营开发实业有限公司,25栋,290户
雅园,(长宁西郊)哈密路758弄,当前网页找不到元素（价格）,2002年建成 ,板楼,1.8元/平米/月,上海中建物业管理有限公司,上海卓能房地产有限公司,10栋,130户
白洋淀新村,(杨浦周家嘴路)杨浦区-平凉路-平凉路2681号,当前网页找不到元素（价格）,1986年建成 ,板楼,2.1元/平米/月,上海嘉华物业,和龙建设集团,14栋,409户
满庭芳花园(公寓),(长宁西郊)虹桥路2489弄,当前网页找不到元素（价格）,1998年建成 ,板楼,4.4至5.8元/平米/月,皆斯内物业,上海四季房地产开发公司,28栋,173户
明阳公寓,(杨浦东外滩)长阳路812号,当前网页找不到元素（价格）,1994年建成 ,塔楼,1.1元/平米/月,上海欣明物业有限公司,上海明泉集团,1栋,184户
石油大楼,"(杨浦鞍山)控江路1732号,控江路1734号",当前网页找不到元素（价格）,1984年建成 ,塔楼,0.8元/平米/月,上海四平物业管理有限公司,暂无信息,2栋,226户
青云路435弄,(静安西藏北路)青云路435弄,当前网页找不到元素（价格）,1965年建成 ,板楼,0.35元/平米/月,长宁物业,上海三湘(集团)有限公司,6栋,302户
银河苑,(杨浦周家嘴路)宁国路438弄,当前网页找不到元素（价格）,1997年建成 ,板楼,1.25元/平米/月,上海浦罡物业管理有限公司,上海益众房地产开发经营有限公司,34栋,407户
海院新村,(浦东梅园)海院新村,当前网页找不到元素（价格）,1980年建成 ,板楼,0.3元/平米/月,上海中星集团申城物业有限公司,上海建工房产有限公司,18栋,285户
万都花园(普陀),(普陀曹杨)杨柳青路118弄,当前网页找不到元素（价格）,1996年建成 ,板楼,1.5元/平米/月,上海科房物业管理有限公司,上海万都房地产有限公司,5栋,203户
西邱小区,(浦东塘桥)浦东南路2192弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.85元/平米/月,上海中星集团申城物业有限公司,上海海运物业管理公司,34栋,528户
长乐大厦(长宁),(长宁中山公园)定西路1310弄8号,当前网页找不到元素（价格）,1991年建成 ,塔楼,1.2元/平米/月,上海安得物业管理有限公司,上海新长宁集团有限公司,1栋,144户
遵义东大楼,(长宁中山公园)长宁路1447号,当前网页找不到元素（价格）,1990年建成 ,塔楼,1.2元/平米/月,上海绿地物业服务有限公司,上海新长宁(集团)有限公司,1栋,187户
汇达苑,(徐汇植物园)龙川北路681弄,当前网页找不到元素（价格）,1999年建成 ,板楼,0.8元/平米/月,炜达实业,上海炜达房地产实业有限公司,16栋,192户
君临颐和花园,(闵行颛桥)银都路3535弄,当前网页找不到元素（价格）,2002年建成 ,板楼,2.5元/平米/月,上海申能物业管理有限公司,上海原申置业发展有限公司,118栋,229户
盛世馨园,(静安永和)交城路386弄,当前网页找不到元素（价格）,2004年建成 ,板楼,0.74元/平米/月,上海闸林物业管理有限公司,上海建舜置业有限公司,47栋,520户
翔殷四村,(杨浦中原)翔殷四村,当前网页找不到元素（价格）,1997年建成 ,板楼,0.8元/平米/月,上海中星集团申城物业有限公司,中星集团,30栋,660户
安墁西郊,(青浦徐泾)徐南路678弄,当前网页找不到元素（价格）,2001年建成 ,板楼,3至9.8元/平米/月,狮城怡安,上海郡都房地产有限公司,112栋,158户
茅台路300弄,(长宁天山)茅台路300弄,当前网页找不到元素（价格）,1987年建成 ,板楼,0.6元/平米/月,上海中星集团申城物业有限公司,上海中星（集团）有限公司,10栋,228户
栖山路470弄,(浦东洋泾)栖山路470弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.8元/平米/月,洋泾物业,阳光房产发展有限公司,2栋,35户
龙山公寓,(徐汇万体馆)中山南二路932弄6号,当前网页找不到元素（价格）,1998年建成 ,板楼,0.8元/平米/月,上海沪江物业管理经营公司,中华企业股份有限公司,1栋,144户
中星云庭,(浦东世博)德州路60弄,当前网页找不到元素（价格）,2003年建成 ,板楼,1.55元/平米/月,上海中星集团申城物业有限公司,上海中星（集团）有限公司,15栋,455户
仲达公寓,(长宁新华路)安顺路258弄,当前网页找不到元素（价格）,1997年建成 ,板楼,0.9元/平米/月,暂无信息,上海新长宁集团,5栋,70户
太阳公寓(长宁),(长宁虹桥)水城路47弄,当前网页找不到元素（价格）,1994年建成 ,板楼,1.5元/平米/月,景城物业,虹开发集团,10栋,132户
联业公寓,(静安曹家渡)武宁南路195弄8号,当前网页找不到元素（价格）,1997年建成 ,塔楼,1.6元/平米/月,上海联群物业管理公司,上海新宏安房地产开发公司,1栋,114户
绿康公寓,(长宁天山)天山路198弄,当前网页找不到元素（价格）,2000年建成 ,塔楼,1.1至2.05元/平米/月,上海绿成房产有限责任公司,上海绿成房产有限责任公司,2栋,152户
君悦花园,(长宁西郊)虹梅路3887弄1-6号,当前网页找不到元素（价格）,1996年建成 ,板楼,8元/平米/月,金晨物业,上海联合发展有限公司,5栋,120户
新华商务大楼,(长宁新华路)定西路685号,当前网页找不到元素（价格）,1999年建成 ,板楼,2元/平米/月,宝量物业,宝隆房地产开发商,1栋,72户
珺乐苑,(宝山张庙)岭南路1118弄,当前网页找不到元素（价格）,2001年建成 ,板楼,0.75元/平米/月,上海中企物业管理有限公司,上海为中实业有限公司,7栋,165户
新地大厦,(黄浦蓬莱公园)国货路8号,当前网页找不到元素（价格）,2000年建成 ,塔楼,1.5元/平米/月,上海新地房地产开发有限公司,上海新地房地产开发有限公司,1栋,102户
虬龙公寓,(虹口四川北路)虬江路49弄,当前网页找不到元素（价格）,1997年建成 ,塔楼,0.95元/平米/月,富城物业,德华开发,1栋,120户
南光大楼,(普陀武宁)白玉路176弄1号,当前网页找不到元素（价格）,1997年建成 ,塔楼,1.15元/平米/月,上海物业大厦管理公司,上海宏业房地产开发经营公司,1栋,144户
昌鑫花园(别墅),(松江松江新城)思贤路1855弄,当前网页找不到元素（价格）,2007年建成 ,板楼,2.5元/平米/月,上海驰骋物业管理有限公司,上海聚英房地产开发有限公司,233栋,233户
安盛景园,(青浦徐泾)沪青平公路1551弄,当前网页找不到元素（价格）,1999年建成 ,板楼,4.2至5.5元/平米/月,上海明君物业管理有限公司,上海安盛房产开发有限公司,88栋,88户
宏莲馨苑,(浦东北蔡)莲园路151弄1-22号,当前网页找不到元素（价格）,2003年建成 ,板楼,0.85元/平米/月,上海开伦物业管理有限公司,上海宏莲房屋开发有限公司,20栋,282户
龙沟新苑,"(浦东北蔡)芳华路933弄, 芳华路997号",当前网页找不到元素（价格）,2000年建成 ,板楼,0.45至0.8元/平米/月,建工物业,上海建工房产有限公司,72栋,1059户
春申丽园,"(闵行莘庄)春申路3799弄18支弄,春申路3799弄33支弄",当前网页找不到元素（价格）,2009年建成 ,板楼,1.89至3.2元/平米/月,上海鼎固物业管理有限公司,上海鼎莘房地产开发有限公司,12栋,373户
