小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
杭州路47号和49号,"(市北海云庵)杭州路47号, 杭州路49号",15172,1987年建成 ,板楼,暂无信息,青岛城建物业管理有限公司,无开发商,2栋,161户
悦华园,(城阳世纪公园)春城路9号,11953,2009年建成 ,板楼,1.75元/平米/月,暂无信息,南京我想有家置业顾问有限公司,2栋,108户
宜昌美景,(市北海云庵)兴隆三路69号,15180,2013年建成 ,板楼,1至1.18元/平米/月,暂无信息,青岛四方房地产开发有限公司,4栋,952户
天一仁和印象,(城阳流亭)南流路286号,14784,2002年建成 ,塔楼/板楼,1.9至2.6元/平米/月,北京万科物业服务有限公司青岛分公司,青岛天一仁和房地产集团有限公司,19栋,884户
瑞昌路80-104号(双号),"(市北北岭)瑞昌路80-104号, 瑞昌路96号",14979,1981年建成 ,板楼,暂无信息,无物业管理服务,无开发商,11栋,574户
兴隆路,"(市北海云庵)兴隆路58号, 兴隆路56号, 兴隆路45号",14945,1984年建成 ,板楼,暂无信息,无物业管理服务,无开发商,7栋,367户
飞宇·水郡康庭,(黄岛胶南老城区)滨河路88号,12340,1999年建成 ,塔板结合,1.4元/平米/月,青岛新海滨物业管理有限公司,暂无信息,8栋,221户
越秀君悦府,(黄岛世纪大道)圣元路越秀君悦府,13711,1998年建成 ,板楼,1.98元/平米/月,青岛越秀物业管理有限公司,青岛宏秀房地产开发有限公司,20栋,743户
晓港名城一期公寓,(市北大港小港)小港二路51号,14407,2012年建成 ,板楼,4至5元/平米/月,家利物业,暂无信息,2栋,32户
永年路,(李沧沧口公园)永年路,15613,1991年建成 ,板楼,0.3元/平米/月,暂无信息,暂无信息,5栋,126户
农业局家属院,(黄岛胶南老城区)新兴街农业局家属院,11807,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
教育和体育科学研究院家属院,(黄岛胶南老城区)双珠路1957号,12990,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
樱花苑公寓,(即墨即墨城西)樱花街138号,12281,暂无信息 ,平房,2.8元/平米/月,暂无信息,暂无信息,1栋,4户
水产宿舍,"(即墨即墨和平)鹤山路水产宿舍,鹤山路538号",13530,1998年建成 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,17户
滕县路,(市南西镇)滕县路4号,15366,1976年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
山海和圣园,(黄岛柳花泊)黄河西路399号,11722,2016年建成 ,板楼,0.8元/平米/月,青岛联盛物业有限公司, 陕西亿润经贸有限公司 ,71栋,3998户
吉祥嘉园,(胶州胶州新城区)香港东路768号,14220,2017年建成 ,塔板结合,0.8元/平米/月,华润置地(山东)物业服务有限公司青岛分公司,暂无信息,2栋,125户
江南花园七期,(即墨即墨城西)嵩山三路388号,11816,2006年建成 ,塔楼,0.8元/平米/月,暂无信息,"""苍南县中富房地产开发有限公司",3栋,97户
杭州路散盘,(市北北岭)杭州路74号,15138,1984年建成 ,板楼,暂无信息,无物业管理服务,无开发商,6栋,236户
窝洛子西区,(黄岛石油大学)临海路166号,12838,2008年建成 ,板楼,0.6至0.8元/平米/月,瑞港物业有效公司,无,4栋,242户
瑞昌路80-104号(双号),"(市北北岭)瑞昌路80-104号, 瑞昌路96号",14979,1981年建成 ,板楼,暂无信息,无物业管理服务,无开发商,11栋,574户
海韵苑小区,(黄岛江山南路)峨眉山路386号,14473,2004年建成 ,板楼,0.6至2元/平米/月,青岛麦迪绅物业管理有限公司,无开发商,6栋,198户
天一仁和印象,(城阳流亭)南流路286号,14784,2002年建成 ,塔楼/板楼,1.9至2.6元/平米/月,北京万科物业服务有限公司青岛分公司,青岛天一仁和房地产集团有限公司,19栋,884户
飞宇·水郡康庭,(黄岛胶南老城区)滨河路88号,12340,1999年建成 ,塔板结合,1.4元/平米/月,青岛新海滨物业管理有限公司,暂无信息,8栋,221户
兴隆路,"(市北海云庵)兴隆路58号, 兴隆路56号, 兴隆路45号",14945,1984年建成 ,板楼,暂无信息,无物业管理服务,无开发商,7栋,367户
越秀君悦府,(黄岛世纪大道)圣元路越秀君悦府,13711,1998年建成 ,板楼,1.98元/平米/月,青岛越秀物业管理有限公司,青岛宏秀房地产开发有限公司,20栋,743户
杭州路47号和49号,"(市北海云庵)杭州路47号, 杭州路49号",15172,1987年建成 ,板楼,暂无信息,青岛城建物业管理有限公司,无开发商,2栋,161户
隆海碧海云天,(黄岛龙湾)琅琊台风景区管委会东500米,13135,2016年建成 ,塔楼/板楼,3元/平米/月,青岛隆海集团物业管理有限公司  ,青岛隆海集团有限公司,36栋,68户
朱雀台,(黄岛金沙滩)漓江西路120号,14521,2009年建成 ,板楼,1.4元/平米/月,青岛瑞源物业有限公司,青岛广顺房地产有限公司,2栋,170户
怡和嘉园南区,(黄岛薛家岛)东江路158号,13950,2010年建成 ,板楼,1.4元/平米/月,青岛德和物业经营有限公司,青岛市政建设投资有限公司,10栋,808户
文信大厦,(即墨即墨蓝谷)滨海路52号,11841,2004年建成 ,板楼,1.8至3.5元/平米/月,暂无信息, 五指山水墨雨林置业有限公司,4栋,369户
静秀园,"(城阳高新区)山东省青岛市城阳区上马街道广裕路, 河东路静秀园",14825,2014年建成 ,塔楼/板楼/塔板结合,2.6元/平米/月,红星置业, 陕西亿润经贸有限公司 ,10栋,713户
鸿泰广场,(市北沙岭庄)四流南路62甲-3号,12015,2015年建成 ,板楼,1.6元/平米/月,青岛东洲物业管理有限公司,沧州宏达房地产开发有限公司宏泰大酒店分公司,1栋,523户
香澜郡瑜院,(即墨即墨蓝谷)凤岭一路香澜郡瑜院,13904,2015年建成 ,板楼/塔板结合,2.77至4元/平米/月,万科物业,暂无信息,41栋,328户
香榭麗景,(黄岛隐珠)崇文路38号,12526,2004年建成 ,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,青岛润泽物业集团,南京润泽房地产投资有限公司,27栋,713户
三盛国际海岸,(即墨即墨蓝谷)岭海西路36号,12829,2010年建成 ,板楼/塔板结合,2.4至3.7元/平米/月,青岛万丽物业服务有限公司,青岛海上置业有限公司,143栋,3418户
隆福名居,(即墨即墨城西)嵩山一路99号,12145,2000年建成 ,板楼,0.6至1.2元/平米/月,青岛祥和园物业,即墨市城市建设开发有限公司,17栋,564户
隆海海之韵一期,(黄岛世纪大道)海滨十路388号,11968,2003年建成 ,板楼/塔板结合,0.5至1.6元/平米/月,青岛隆海集团物业管理有限公司  ,暂无信息,35栋,889户
东于家河,(黄岛保税区)齐长城路12号,14083,2008年建成 ,板楼,0.5元/平米/月,村委社区自己管理,无开发商,15栋,672户
城安路,"(李沧沧口公园)城安路, 城安路12号",14417,1986年建成 ,板楼,1.2元/平米/月,城阳城建,甘肃成安房地产有限公司,11栋,240户
奥海园,(黄岛海王路)易通路66号,14365,1995年建成 ,板楼,0.5元/平米/月,青岛泰华物业管理有限公司,中海地产,28栋,777户
中交中央公元3期,(即墨即墨古城)青石路中交中央公元3期,13163,2010年建成 ,塔楼,1.3至2元/平米/月,德馨天骄物业管理有限公司,方兴地产青岛公司,8栋,1104户
陵县路,"(市北信息城)陵县路91-105号, 陵县路67号",14900,1978年建成 ,板楼,暂无信息,无物业管理服务,无开发商,10栋,388户
银盛泰星悦城,(黄岛海西路)珠山南路与204国道交汇处,12205,2019年建成 ,板楼,2至2.75元/平米/月,青岛银盛泰物业管理有限公司,青岛山海秀都置业有限公司,38栋,1535户
凯丰·星光荟,(城阳高新区)智力岛北路1号,12546,2019年建成 ,板楼/塔板结合,3.5至5.6元/平米/月,北京宾至嘉宁国际物业管理集团有限公司,青岛坤升商业运营管理有限公司,6栋,491户
河畔家园,(崂山西韩)滁州路河畔家园,15173,2014年建成 ,塔楼,1.18至1.2元/平米/月,青岛西韩新苑物业管理有限公司, 重庆汇东房地产开发有限公司,2栋,788户
窝洛子西区,(黄岛石油大学)临海路166号,12838,2008年建成 ,板楼,0.6至0.8元/平米/月,瑞港物业有效公司,无,4栋,242户
海韵苑小区,(黄岛江山南路)峨眉山路386号,14473,2004年建成 ,板楼,0.6至2元/平米/月,青岛麦迪绅物业管理有限公司,无开发商,6栋,198户
悦华园,(城阳世纪公园)春城路9号,11953,2009年建成 ,板楼,1.75元/平米/月,暂无信息,南京我想有家置业顾问有限公司,2栋,108户
积米崖综合楼,(黄岛积米崖)积米崖,12390,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
劳动局家属楼,(黄岛胶南老城区)双珠路2059号,11960,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,5户
香溪地,(即墨即墨和平)潮海街道明水二路66号,12234,暂无信息 ,板楼,2.4元/平米/月,青岛海尔物业管理有限公司,青岛地铁海泉置业开发有限公司,12栋,596户
工经委小区,(黄岛胶南老城区)文化路工经委小区,12406,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,33户
农业局家属院,(黄岛胶南老城区)新兴街农业局家属院,11807,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
教育和体育科学研究院家属院,(黄岛胶南老城区)双珠路1957号,12990,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
旭辉银盛泰·星韵城,(黄岛胶南老城区)嘉富路旭辉银盛泰·星韵城,13703,暂无信息 ,板楼,暂无信息,山东永升银盛泰物业管理有限公司,旭辉集团股份有限公司,30栋,2382户
樱花苑公寓,(即墨即墨城西)樱花街138号,12281,暂无信息 ,平房,2.8元/平米/月,暂无信息,暂无信息,1栋,4户
辛戈庄新村,(即墨即墨开发区)辛戈庄新村,10113,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,8栋,8户
向阳岭小区,(黄岛胶南六中)朝阳山路385号,12034,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
金日商业街,(城阳城阳实验二小)城阳区204国道金日商业街2号楼1单元402户,14118,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
康大家属院,(黄岛胶南老城区)胶南市铁山东路北，黄山路西,14442,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,29户
滕县路,(市南西镇)滕县路4号,15366,1976年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
永年路,(李沧沧口公园)永年路,15613,1991年建成 ,板楼,0.3元/平米/月,暂无信息,暂无信息,5栋,126户
求阙居,(城阳河套上马)龙海路求阙居,13857,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,244户
晓港名城一期公寓,(市北大港小港)小港二路51号,14407,2012年建成 ,板楼,4至5元/平米/月,家利物业,暂无信息,2栋,32户
水产宿舍,"(即墨即墨和平)鹤山路水产宿舍,鹤山路538号",13530,1998年建成 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,17户
茶马古道,(黄岛胶南六中)朝阳三路茶马古道,13715,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,53户
 长山路61乙号,(市北信息城) 长山路61乙号,14444,1980年建成 ,板楼,暂无信息,暂无信息,暂无信息,1栋,18户
锦河花苑,(平度平度)人民路57号,12562,暂无信息 ,未知类型,0.3元/平米/月,暂无信息,暂无信息,10栋,180户
海尔悦湖兰庭三期,(黄岛江山南路)海尔悦湖兰庭三期,13748,2019年建成 ,板楼,1.6至1.7元/平米/月,青岛海尔物业管理有限公司,暂无信息,7栋,701户
爱家公寓,(市北中央CBD)徐州路180号,14374,2018年建成 ,塔楼,4.6元/平米/月,青岛和谐宜家物业服务有限公司,青岛华新园置业有限公司,2栋,1107户
山东路178号小区,(市北理工大学)山东路178号,15248,1982年建成 ,板楼,0.3元/平米/月,无物业管理服务,无开发商,8栋,637户
大冷藏家属院,(黄岛积米崖)中港路11号,11978,2004年建成 ,板楼,暂无信息,无物业管理服务,暂无信息,2栋,116户
银鹰小区,(黄岛天泰)井冈山路近富春江路,14303,1997年建成 ,板楼,0.4至1.5元/平米/月,青岛合泰阳光物业有限公司 ,青岛市政建设投资有限公司,6栋,234户
墨香东郡,(黄岛隐珠)墨香路617号,12088,2003年建成 ,板楼/塔板结合,1元/平米/月,中房物业有限公司,青岛鑫源九方置业有限公司,20栋,817户
山东路178号小区,(市北理工大学)山东路178号,15248,1982年建成 ,板楼,0.3元/平米/月,无物业管理服务,无开发商,8栋,637户
海尔悦湖兰庭三期,(黄岛江山南路)海尔悦湖兰庭三期,13748,2019年建成 ,板楼,1.6至1.7元/平米/月,青岛海尔物业管理有限公司,暂无信息,7栋,701户
大冷藏家属院,(黄岛积米崖)中港路11号,11978,2004年建成 ,板楼,暂无信息,无物业管理服务,暂无信息,2栋,116户
星光岛玫瑰园,(黄岛东方影都)滨海大道星光岛玫瑰园,14232,2015年建成 ,板楼,2.5元/平米/月,大连万象美物业管理有限公司青岛东方影都分公司,万达集团,11栋,1411户
水岸豪庭,(平度平度)厦门路18号,13115,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,69栋,1331户
爱家公寓,(市北中央CBD)徐州路180号,14374,2018年建成 ,塔楼,4.6元/平米/月,青岛和谐宜家物业服务有限公司,青岛华新园置业有限公司,2栋,1107户
银鹰小区,(黄岛天泰)井冈山路近富春江路,14303,1997年建成 ,板楼,0.4至1.5元/平米/月,青岛合泰阳光物业有限公司 ,青岛市政建设投资有限公司,6栋,234户
积米崖社区B,"(黄岛积米崖)北港路56号, 北港路12号",12057,1990年建成 ,板楼,0.5元/平米/月,无物业管理服务,青岛德惠房地产有限公司,9栋,394户
墨香东郡,(黄岛隐珠)墨香路617号,12088,2003年建成 ,板楼/塔板结合,1元/平米/月,中房物业有限公司,青岛鑫源九方置业有限公司,20栋,817户
欧美世纪花园,(黄岛胶南六中)温州路198号,13394,2002年建成 ,板楼,0.5至1.2元/平米/月,青岛金世纪物业管理有限公司,青岛金世纪房地产有限公司,32栋,1854户
北岭小区,(黄岛薛家岛)衡山路323号,14835,1999年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,6栋,192户
杭州路133-141(单号),(市北海云庵)杭州路133-141号,15269,1984年建成 ,板楼/塔板结合,暂无信息,无物业管理服务,物业和度娘都不知道开发商名称,4栋,68户
中交▪中央公元E区,"(即墨即墨古城)青石路中交▪中央公元E区, 健民东路70号",11958,2004年建成 ,塔楼,1.3元/平米/月,德馨天骄物业管理有限公司,中交（青岛）城镇化建设投资有限公司,8栋,1140户
内蒙古路,"(市北大港小港)内蒙古路34-56号, 内蒙古路30号",15559,1978年建成 ,板楼,0.3至0.4元/平米/月,无物业管理服务,暂无信息,18栋,993户
中南·漫悦湾,(黄岛辛安)开拓路7号（开拓路与前港湾路交叉口）,13639,2019年建成 ,板楼,2.4至2.5元/平米/月,青岛中南物业管理有限公司,青岛中南置业有限公司,21栋,1604户
海棠苑南区,(城阳城阳宝龙)长城路144号,12075,2002年建成 ,板楼,0.5元/平米/月,青岛双利物业管理有限公司,青岛市城阳区通达实业公司,17栋,832户
瑞昌路98号小区,(市北北岭)瑞昌路98号,14849,1986年建成 ,板楼,暂无信息,无物业管理服务,无开发商,9栋,422户
长安华福园,(城阳城阳实验二小)华城路500号,12858,2004年建成 ,板楼/塔板结合,0.4元/平米/月,青岛城阳长安物业管理有限公司,青岛城阳长安房地产开发有限公司,9栋,317户
安居小区(薛家岛),(黄岛薛家岛)衡山路331号,12742,2000年建成 ,板楼,0.5至1.05元/平米/月,暂无, 石家庄博皓房地产开发公司有限公司,7栋,297户
国宏雅居,(城阳流亭)虹桥路27号,15198,2011年建成 ,板楼,1.5元/平米/月,暂无信息,上海国宏置业有限公司,3栋,216户
阳光名邸,(黄岛海王路)海王路与易通路交界西北侧,13970,2008年建成 ,板楼,1.2元/平米/月,青岛熙和阳光物业公司,青岛泰成集团有限公司(原青岛泰成房地产开发有限公司),4栋,350户
宣化路散盘,(市北海云庵)宣化路,15028,1980年建成 ,板楼,0.3元/平米/月,无物业管理服务,无开发商,9栋,746户
卧龙社区,(黄岛石油大学)临海路125号,12789,2005年建成 ,板楼/塔板结合,0.8至1.7元/平米/月,青岛康大物业服务有限公司,广州市康大房地产开发公司,11栋,434户
太平洋铭座小区,(黄岛天泰)井岗山路600号,14624,2009年建成 ,塔楼/板楼,1.2元/平米/月,青岛瑞源物业有限公司,青岛瑞源房地产开发有限公司,2栋,288户
启迪协信青岛科技城（公寓）,(市北闫家山)舞阳路启迪协信青岛科技城（公寓）,14820,2017年建成 ,板楼/塔板结合,3.8至12元/平米/月,暂无信息,暂无信息,4栋,1036户
天一兰悦公馆,"(黄岛隐珠)东岳中路凤凰山路交汇处,凰蹲山路1608",12506,2001年建成 ,板楼,1.2至2.6元/平米/月,天一物业管理公司,青岛天一仁和房地产集团有限公司,28栋,1294户
中欧·金茂悦三期,(城阳高新区)火炬路金茂悦三期,15387,2015年建成 ,塔楼/板楼/塔板结合/平房,2.37至4元/平米/月,暂无信息,暂无信息,9栋,1147户
山钢建设凭海临风三期,(黄岛两河)山钢凭海临风三期,13991,2014年建成 ,板楼,1.6至1.7元/平米/月,山东信莱物业发展有限公司,山东钢铁集团房地产有限公司,22栋,1207户
领秀珊瑚湾尚院,(城阳高新区)丰年路领秀珊瑚湾尚院,12165,2017年建成 ,板楼/塔板结合,2.39至2.4元/平米/月,青岛君豪物业管理有限公司,暂无信息,29栋,1345户
永定路,"(李沧沧口公园)永定路20号, 永定路35号",14838,1980年建成 ,塔楼/板楼/塔板结合,暂无信息,街道办事处（居委会）代管物业,"天津建委,无开发商",16栋,389户
黑卓原筑,(黄岛胶南六中)金晖路黑卓原筑,14459,2013年建成 ,板楼/塔板结合,1.8至1.9元/平米/月,万科物业, 陕西亿润经贸有限公司 ,11栋,573户
瑞海澜山,(黄岛东方影都)东岳中路2717号,13891,2018年建成 ,板楼,1.9元/平米/月,青岛瑞港物业管理有限公司,青岛瑞港置业有限公司,5栋,717户
锦绣华府,(黄岛胶南六中)人民东路锦绣华府,14722,2012年建成 ,板楼,1至2.8元/平米/月,上海世邦魏理仕物业顾问有限公司,象山西沪港城镇建设有限公司,30栋,1552户
云翔卡纳源筑,(胶州胶州新城区)温州南路489号,12734,2012年建成 ,塔楼/板楼,1.6元/平米/月,青岛云翔物业管理有限公司,青岛云翔置业有限公司,17栋,1356户
南岛小镇-高层区,"(黄岛唐岛湾)银沙滩路70号, 银沙滩路79号",15461,2013年建成 ,板楼,1.18至1.5元/平米/月,暂无信息,无开发商,29栋,3170户
铁三局住宅小区(万安路),(市北瑞昌路)万安路10号,15586,1987年建成 ,板楼,0.3至1.2元/平米/月,青岛悦中达物业有限公司,铁路局,2栋,74户
磊鑫河畔阳光,(城阳夏庄)王沙路788-18号,11938,2001年建成 ,板楼,1.5至2.5元/平米/月,青岛都霖物业发展有限公司,青岛磊鑫房地产开发有限公司,37栋,1820户
启迪协信青岛科技城（公寓）,(市北闫家山)舞阳路启迪协信青岛科技城（公寓）,14820,2017年建成 ,板楼/塔板结合,3.8至12元/平米/月,暂无信息,暂无信息,4栋,1036户
中欧·金茂悦三期,(城阳高新区)火炬路金茂悦三期,15387,2015年建成 ,塔楼/板楼/塔板结合/平房,2.37至4元/平米/月,暂无信息,暂无信息,9栋,1147户
天一兰悦公馆,"(黄岛隐珠)东岳中路凤凰山路交汇处,凰蹲山路1608",12506,2001年建成 ,板楼,1.2至2.6元/平米/月,天一物业管理公司,青岛天一仁和房地产集团有限公司,28栋,1294户
鞍山路3号,(市北理工大学)鞍山路3号4栋2单元402户,15513,1958年建成 ,板楼,暂无信息,暂无信息,暂无信息,3栋,23户
山钢建设凭海临风三期,(黄岛两河)山钢凭海临风三期,13991,2014年建成 ,板楼,1.6至1.7元/平米/月,山东信莱物业发展有限公司,山东钢铁集团房地产有限公司,22栋,1207户
领秀珊瑚湾尚院,(城阳高新区)丰年路领秀珊瑚湾尚院,12165,2017年建成 ,板楼/塔板结合,2.39至2.4元/平米/月,青岛君豪物业管理有限公司,暂无信息,29栋,1345户
春阳花苑,(城阳家佳源)正阳路150号,12616,2002年建成 ,板楼,0.45至1.1元/平米/月,青岛春阳物业管理有限公司,青岛春阳房地产开发有限公司,18栋,631户
海滨御苑,(黄岛辛安)黄河中路107号,13077,2002年建成 ,板楼,1.5至1.6元/平米/月,无物业管理服务,青岛晟元置业有限公司,8栋,827户
水韵绿都,(胶州胶州新城区)常州路559号,12176,2003年建成 ,板楼,1.35至1.8元/平米/月,暂无信息,青岛颐杰鸿泰置业有限公司,5栋,326户
珠山文苑,"(黄岛隐珠)东岳中路与墨香路交汇处北200米, 墨香路488号",11889,2006年建成 ,板楼,1元/平米/月,邦吉物业,山东小珠山建设发展有限公司,7栋,183户
仙悦花园,(城阳流亭)仙山东路66号,14794,2004年建成 ,板楼,0.8至1.6元/平米/月, 青岛雍州物业管理有限公司,青岛益佳海业房地产开发有限公司,11栋,630户
珠海苑,"(黄岛胶南六中)珠海东路45号,双珠路909",12879,1998年建成 ,塔楼/板楼/塔板结合,0.4至13元/平米/月,世邦魏理仕物业物业有限公司,辽宁德兴慧海置业有限公司,16栋,660户
信特名苑,(即墨即墨开发区)鹤山路666号,12712,2000年建成 ,板楼/塔板结合,0.8元/平米/月,暂无信息,青岛海信信特置业有限公司,14栋,516户
爱琴海,(黄岛安子片区)华顶山路47号,14842,2014年建成 ,板楼,1.6元/平米/月,青岛城市物业管理有限公司,青岛华通房屋开发公司,2栋,248户
碧海花园南区,(黄岛薛家岛)嘉陵江东路342号-366号,13863,1998年建成 ,板楼,0.23至0.3元/平米/月,青岛天泽物业管理有限公司,青岛环城房地产开发有限公司,9栋,268户
海棠湾四期,(黄岛海王路)烟台路399号,14843,2018年建成 ,板楼,2.38元/平米/月,暂无信息,暂无信息,11栋,893户
上海景苑,(即墨即墨古城)文化路58号,12201,2000年建成 ,板楼,0.85元/平米/月,安居物业管理有限公司,即墨市城市建设开发有限公司,12栋,679户
浦江公寓,(黄岛天泰)黄浦江路296号,13586,1998年建成 ,板楼,0.3元/平米/月,无物业管理服务,无开发商,2栋,98户
九洲花园,(黄岛薛家岛)衡山路345,13128,2004年建成 ,板楼,0.3至1.45元/平米/月,青岛九洲物业管理有限公司,青岛九洲房地产开发有限公司,7栋,246户
镇江路31号,"(市北北仲)镇江路31甲, 镇江路31丙, 镇江路31丁, 镇江路31戊",14593,1984年建成 ,板楼,暂无信息,无物业管理服务,无开发商,5栋,282户
中铁博览城阅唐北区,(黄岛世纪大道)明富大道中铁博览城阅唐北区,14963,2010年建成 ,塔楼/板楼,1.9元/平米/月,暂无信息,暂无信息,9栋,847户
金地花园,(黄岛海王路)易通路22号,14807,2000年建成 ,板楼/塔板结合,0.5至1.4元/平米/月,青岛隆海集团物业管理有限公司  ,金地格林,16栋,1022户
碧海花苑,"(黄岛胶南六中)秦皇岛路77甲甲, 向阳岭路97号, 秦皇岛路53号",11860,2000年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,祥瑞物业,郑州碧海有限公司,12栋,294户
山海花园(前湾港路),(黄岛科技大学)前湾港路579号,12904,2006年建成 ,板楼,暂无信息,暂无信息,北京城建兴华地产有限公司,91栋,1972户
贵信鑫居,(黄岛保税区)五台山路1001号,15731,2012年建成 ,板楼,1.1元/平米/月,青岛经济技术开发区金融物业管理中心,山东贵信置业发展有限公司,2栋,62户
丽海新园,(黄岛胶南六中)兴海路89号,12215,2003年建成 ,板楼,0.5元/平米/月,青岛隆海集团物业管理有限公司  ,青岛市房地产开发投资股份有限公司,14栋,269户
万科桃花源一期,(城阳家佳源)泰城路万科桃花源一期,15592,2012年建成 ,板楼,2.68至2.98元/平米/月,北京万科物业服务公司青岛分公司,暂无信息,30栋,2515户
钱塘江花园,(黄岛香江路)太行山路242号,13627,2003年建成 ,板楼,0.5元/平米/月,青岛天泽物业有限公司,青岛亿联置业有限公司,5栋,185户
胶南清华园,(黄岛隐珠)墨香路678号,11839,2015年建成 ,板楼/塔板结合,1至1.6元/平米/月,胶南市恒泰物业管理有限公司,青岛鸿升领航置业有限公司,11栋,353户
卓越宾果公寓,"(李沧世园会)宾川路72号, 宾川路72-67号",15287,2017年建成 ,板楼,2.4至4.8元/平米/月,卓越物业管理有限公司,青岛卓越东郡置业有限公司,11栋,1166户
蔚蓝创新天地,(城阳瑞阳路)荟城路506号,14212,2017年建成 ,板楼/塔板结合,2.48至5元/平米/月,深圳百富东方物业管理有限公司青岛分公司,青岛蔚蓝天地置业有限公司,50栋,4065户
万科朗润园,(即墨即墨创智新区)孟沙河一路万科朗润园,13113,2012年建成 ,板楼,2.4至2.53元/平米/月,北京万科物业服务有限公司青岛分公司,青岛豪仁置业有限公司,30栋,1793户
滨海1号,(市北瑞昌路)瑞昌路201号,15510,2015年建成 ,塔楼/板楼,2.2至3.8元/平米/月,淄博盛华物业有限责任公司,青岛齐都置业有限公司,9栋,1225户
兴宁路小区,"(李沧沧口公园)兴宁路小区, 乐亭路22号",13344,1982年建成 ,板楼,暂无信息,暂无信息,上海好贴心置业有限公司,10栋,657户
青钢宿舍,(李沧流亭)重庆中路1089号,14626,1979年建成 ,板楼,1元/平米/月,暂无信息,暂无信息,21栋,891户
中交中央公元2期,(即墨即墨古城)营流路中交中央公元2期,14710,2016年建成 ,塔楼,1.3至2元/平米/月,德馨天骄物业管理有限公司,暂无信息,8栋,609户
高安路,"(市北水清沟)高安路4号, 高安路6号, 高安路8号",14118,1986年建成 ,板楼,0.2元/平米/月,街道办事处（居委会）代管物业,苏州保利隆茂置业有限公司,4栋,203户
德馨天骄,(即墨即墨城西)文化路636号,14210,2005年建成 ,塔楼/板楼,0.8至2.4元/平米/月,德馨天骄物业管理有限公司,茶啊冲（吉林）文化投资有限公司,12栋,558户
兴山路,(李沧沧口公园)兴山路,14763,1977年建成 ,板楼,1至3.2元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,12栋,447户
金水龙泽苑东区,(李沧十梅庵)文昌路155号,15335,2015年建成 ,塔楼/板楼,1.3至2元/平米/月,青岛双星物业管理有限公司,无开发商,16栋,2621户
瑞源水岸,(黄岛辛安)江山中路170号,12655,2002年建成 ,板楼,1.8至2元/平米/月,青岛瑞源物业服务有限公司,青岛瑞源工程集团有限公司,3栋,603户
星光岛杜鹃园,(黄岛东方影都)华山中路星光岛杜鵑園,12916,2012年建成 ,板楼,2.5元/平米/月,大连万象美物业管理有限公司青岛东方影都分公司, 陕西亿润经贸有限公司 ,13栋,3334户
福根美林,(城阳家佳源)兴阳路16号,15395,2001年建成 ,板楼,2.3元/平米/月,万科物业,青岛福根美林置业有限公司,15栋,814户
宝湾花园,(黄岛香江路)北江路124号,14194,2001年建成 ,板楼,0.8元/平米/月,暂无信息,青岛经济技术开发区北江实业公司,15栋,490户
鞍山路3号,(市北理工大学)鞍山路3号4栋2单元402户,15513,1958年建成 ,板楼,暂无信息,暂无信息,暂无信息,3栋,23户
铁三局住宅小区(万安路),(市北瑞昌路)万安路10号,15586,1987年建成 ,板楼,0.3至1.2元/平米/月,青岛悦中达物业有限公司,铁路局,2栋,74户
黑卓原筑,(黄岛胶南六中)金晖路黑卓原筑,14459,2013年建成 ,板楼/塔板结合,1.8至1.9元/平米/月,万科物业, 陕西亿润经贸有限公司 ,11栋,573户
磊鑫河畔阳光,(城阳夏庄)王沙路788-18号,11938,2001年建成 ,板楼,1.5至2.5元/平米/月,青岛都霖物业发展有限公司,青岛磊鑫房地产开发有限公司,37栋,1820户
瑞海澜山,(黄岛东方影都)东岳中路2717号,13891,2018年建成 ,板楼,1.9元/平米/月,青岛瑞港物业管理有限公司,青岛瑞港置业有限公司,5栋,717户
海滨御苑,(黄岛辛安)黄河中路107号,13077,2002年建成 ,板楼,1.5至1.6元/平米/月,无物业管理服务,青岛晟元置业有限公司,8栋,827户
