小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
家天下四期,(新站七里塘)家天下四期,当前网页找不到元素（价格）,2012年建成 ,板楼,1.12元/平米/月,安徽东方蓝海物业服务有限公司,合肥家天下置业有限公司,8栋,1309户
湖畔景苑,(包河工业园)乌鲁木齐路湖畔景苑,当前网页找不到元素（价格）,2014年建成 ,板楼/塔板结合,1至1.1元/平米/月,南京新鸿运物业管理公司,安徽天祥房地产开发有限公司,2栋,380户
航鑫家苑,(蜀山南七)航鑫家苑,当前网页找不到元素（价格）,1986年建成 ,板楼/塔板结合,0.94至0.95元/平米/月,合肥宇城物业管理有限公司,中国国际航空公司,27栋,1410户
省直家园,(包河包公)省直家园,当前网页找不到元素（价格）,1998年建成 ,塔板结合,0.5元/平米/月,广电总局单位,浙江省直开发商,23栋,754户
世纪阳光花园橙阳苑,(包河包公)橙阳苑,当前网页找不到元素（价格）,2002年建成 ,板楼/塔板结合,1.44至1.45元/平米/月,深圳市城投物业管理有限公司合肥分公司,合肥城建发展股份有限公司,20栋,612户
枫丹城市花园,(包河望湖)枫丹城市花园,当前网页找不到元素（价格）,2000年建成 ,板楼,1.2元/平米/月,安徽枫丹物业管理有限责任公司,安徽华信房地产开发有限责任公司,8栋,205户
丁怡花园,(蜀山南七)丁怡花园,当前网页找不到元素（价格）,2008年建成 ,板楼/塔板结合,0.94至0.95元/平米/月,合肥市荣春物业管理有限公司,合肥大唐置业有限公司,6栋,1184户
华宇未来城,(经开莲花)翡翠路233号,当前网页找不到元素（价格）,2004年建成 ,塔楼/板楼/塔板结合,0.55元/平米/月,合肥粤安物业管理有限公司,华宇集团·重庆业瑞房地产开发有限公司,17栋,446户
晨欣园,(庐阳亳州)亳州路372号,当前网页找不到元素（价格）,1998年建成 ,板楼/塔板结合,0.82元/平米/月,合肥银桥物业发展有限责任公司,合肥银桥物业发展有限责任公司,27栋,1027户
静安曙光雅苑,(包河芜湖路)屯溪路（南侧）与桐城路交口东南角,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,0.5至1.2元/平米/月,合肥市静安物业管理有限公司,安徽静安置业有限公司,3栋,558户
绿苑公寓,"(瑶海和平路)绿苑公寓, 和平路229号城市绿苑西区1幢公寓楼",当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,1.15至1.2元/平米/月,绍兴市宝业物业管理有限公司合肥分公司,合肥轻纺城宝业房地产有限公司,2栋,665户
京华世家,(包河淝河镇)京华世家,当前网页找不到元素（价格）,2004年建成 ,塔板结合,1.2元/平米/月,业主自筹物业,合肥市政建设集团有限责任公司,13栋,1172户
顶间花园,(高新天乐)天元路9号,当前网页找不到元素（价格）,2005年建成 ,塔楼/塔板结合,1.15元/平米/月,合肥金帆物业管理有限公司, 重庆汇东房地产开发有限公司,2栋,270户
书缘居,(经开芙蓉)书缘居,当前网页找不到元素（价格）,2006年建成 ,塔楼/塔板结合,1.2至2元/平米/月,暂无信息,安徽诚信置业有限责任公司  ,9栋,308户
怡缘,(经开莲花)怡缘,当前网页找不到元素（价格）,2005年建成 ,板楼/塔板结合,1.44元/平米/月,大发物业有限公司,一方置业,10栋,322户
碧水家园,(庐阳亳州)沿河路碧水家园,当前网页找不到元素（价格）,2004年建成 ,板楼,1.2元/平米/月,合肥同创物业管理有限公司,深圳中信物业有限公司,5栋,432户
望湖北苑,(包河望湖)望湖北苑,当前网页找不到元素（价格）,2005年建成 ,板楼/塔板结合,0.5至0.52元/平米/月,安徽新长江物业服务有限责任公司,安徽皖投置业有限责任公司,27栋,1034户
圣大国际,"(瑶海胜利路)圣大国际, 长江东路1121号",当前网页找不到元素（价格）,1990年建成 ,塔板结合,1.4元/平米/月,博锐物业管理有限公司,吉林省圣大房地产开发有限公司,6栋,1352户
医药站宿舍大院,(包河包公)太湖路东路10号,当前网页找不到元素（价格）,1970年建成 ,板楼,0.7至1元/平米/月,安徽伟星物业管理有限公司,上海松江国际医药城有限公司,5栋,113户
美湖小区,(包河包公)美湖小区,当前网页找不到元素（价格）,1994年建成 ,塔板结合,0.5至0.51元/平米/月,安徽省蓝天物业管理有限公司,合肥市市政工程集团有限公司,24栋,1136户
康居馨苑,(庐阳亳州)康居馨苑,当前网页找不到元素（价格）,2008年建成 ,塔板结合,0.5元/平米/月,暂无信息,重庆康居物业发展有限公司,3栋,238户
阳光A区,(包河包公)阳光A区,当前网页找不到元素（价格）,1998年建成 ,塔板结合,0.5至1.2元/平米/月,合肥青年物业管理有限责任公司,合肥市政建设集团有限责任公司,18栋,966户
白帝海棠小区,(高新兴园)海棠路与科学大道交叉口兴园小区对面,当前网页找不到元素（价格）,2008年建成 ,板楼,0.3元/平米/月,合肥骏腾物业管理有限公司, 太原俊景房地产开发有限公司,4栋,204户
钢苑新村,(庐阳亳州)北一环濉溪路287号,当前网页找不到元素（价格）,1996年建成 ,塔板结合,1.44至1.45元/平米/月,暂无信息,合肥市政建设集团有限责任公司,38栋,1501户
天门湖博雅居,(经开锦绣)天门路东,当前网页找不到元素（价格）,2006年建成 ,板楼,1.4元/平米/月,合肥明珠物业管理有限公司, 陕西亿润经贸有限公司 ,5栋,205户
蓝筹国际,(庐阳海棠)蓝筹国际,当前网页找不到元素（价格）,2012年建成 ,塔板结合,1.44元/平米/月,合肥华兴物业管理有限公司,安徽泽坤置业有限公司,1栋,609户
颐和花园澄苑,(蜀山五里墩)颐和花园   澄苑,当前网页找不到元素（价格）,2005年建成 ,塔板结合,0.8至1.2元/平米/月,合肥市中房物业管理有限公司,中国房地产开发合肥有限公司,12栋,498户
万花园,(庐阳亳州)万花园,当前网页找不到元素（价格）,1995年建成 ,板楼/塔板结合,0.1至0.3元/平米/月,安徽省鹏徽物业管理有限公司, 合肥万科瑞翔地产有限公司,8栋,315户
丰大住宅小区,"(瑶海和平路)丰大住宅小区, 大通路42号",当前网页找不到元素（价格）,1999年建成 ,板楼,0.5元/平米/月,无物业,河南二建置业有限公司,10栋,530户
宝业东城广场,(瑶海铜陵路)东路504号,当前网页找不到元素（价格）,2008年建成 ,塔楼/板楼,1.2至1.44元/平米/月,绍兴市宝业物业管理有限公司合肥分公司,安徽省合肥宝业房地产有限公司,7栋,1437户
绿缘居,(蜀山井岗镇)绿缘居,当前网页找不到元素（价格）,2002年建成 ,塔楼/板楼,0.9至1.44元/平米/月,安徽省长城物业管理有限公司,中庚集团,24栋,1061户
锻压机床厂北区,(蜀山稻香村)望江西路94号,当前网页找不到元素（价格）,1989年建成 ,板楼/塔板结合,0.5至1元/平米/月,桃花社居委, 陕西亿润经贸有限公司 ,24栋,770户
文一名门学府,(瑶海大兴镇)新安江路文一名门学府,当前网页找不到元素（价格）,2001年建成 ,板楼,1.44元/平米/月,暂无信息,文一地产有限公司,11栋,909户
信达文景雅居,(包河周谷堆)信达 文景雅居,当前网页找不到元素（价格）,2004年建成 ,塔板结合,1.21元/平米/月,安徽信达物业管理有限公司,安徽新禧房地产开发有限公司,14栋,583户
世纪家园,(庐阳亳州)亳州路1号,当前网页找不到元素（价格）,2001年建成 ,板楼/塔板结合/平房,1.3元/平米/月,香港雅博奥顿景观设计公司,合肥新纪元地产开发公司,27栋,873户
陶冲湖别院,(新站站北)新蚌埠路陶冲湖别院,当前网页找不到元素（价格）,2010年建成 ,塔楼/塔板结合,1.98至3.33元/平米/月,上海永升物业管理有限公司合肥分公司,合肥嘉汇置业有限公司,59栋,5190户
水上园小区,(瑶海明光路)屯溪路22号,当前网页找不到元素（价格）,1998年建成 ,板楼,1.2元/平米/月,安徽省长城物业管理有限公司,上海善水置业有限公司,9栋,367户
红鑫新村,(蜀山南七)潜山路东皖河路南,当前网页找不到元素（价格）,2000年建成 ,塔板结合,0.6至0.61元/平米/月,业主自筹物业,安徽置地投资,21栋,886户
万振逍遥苑二期,(包河周谷堆)万振逍遥苑二期,当前网页找不到元素（价格）,2004年建成 ,板楼/塔板结合,1.2元/平米/月,合肥万振物业管理有限公司,安徽万振房地产开发有限责任公司,18栋,432户
汇景苑,(经开莲花)叠嶂路29号,当前网页找不到元素（价格）,2004年建成 ,板楼,0.6元/平米/月,自主物业, 重庆桥达茂宸房地产开发有限公司,5栋,197户
青阳新村,(蜀山五里墩)青阳新村,当前网页找不到元素（价格）,1995年建成 ,塔板结合,0.5至1.1元/平米/月,暂无信息,上海清润置业有限公司,6栋,387户
汽修小区,"(蜀山南七)汽修小区, 望江西路159号",当前网页找不到元素（价格）,1980年建成 ,板楼/塔板结合,0.5元/平米/月,安徽公众物业管理有限公司,无锡市锡山公众房地产置业服务有限公司,19栋,554户
和煦园南村,(庐阳亳州)和煦园南村,当前网页找不到元素（价格）,2002年建成 ,板楼,0.4至12元/平米/月,合肥朝阳物业管理有限责任公司,无,7栋,187户
教师新村,(瑶海明光路)滁州路1号,当前网页找不到元素（价格）,2000年建成 ,板楼,0.8元/平米/月,合肥粤安物业管理有限公司,河南二建置业有限公司,17栋,712户
岳西东村,(蜀山西园)长江西路与岳西路交叉口,当前网页找不到元素（价格）,1999年建成 ,塔板结合,0.62至1.2元/平米/月,合肥市利恒置业发展有限公司,合肥繁华投资发展有限公司,20栋,840户
枫林雅苑,(庐阳海棠)临泉西路28号万大郢公交站,当前网页找不到元素（价格）,2007年建成 ,塔板结合,0.5元/平米/月,合肥庐中物业管理有限责任公司,安徽景成置业有限公司,3栋,297户
南凌小区A区,(包河望湖)东流路27号,当前网页找不到元素（价格）,1998年建成 ,板楼/塔板结合,0.1元/平米/月,安徽圣洁物业有限公司,无,5栋,276户
水安盛世桃源,(肥西桃花工业园)金寨路水安盛世桃源,当前网页找不到元素（价格）,2000年建成 ,塔楼/板楼/塔板结合,1至1.44元/平米/月,安徽省金水物业管理有限责任公司,安徽水安建设开发有限公司,10栋,2083户
芙蓉苑南村,(庐阳海棠)芙蓉苑南村,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,1至1.1元/平米/月,长沙市明程物业管理有限公司,物业和度娘都不知道开发商名称,6栋,312户
国贸公寓,(包河周谷堆)国贸公寓,当前网页找不到元素（价格）,2007年建成 ,塔板结合,1.44元/平米/月,安徽顺诚物业管理有限公司合肥新都会分公司,六安新鸿意投资管理有限公司,9栋,870户
朝霞园,(经开莲花)朝霞园,当前网页找不到元素（价格）,2003年建成 ,板楼,0.2元/平米/月,合肥香怡物业管理有限公司, 合肥前城置业有限公司,30栋,886户
啤酒厂宿舍,(蜀山五里墩)陈村路10号,当前网页找不到元素（价格）,1985年建成 ,塔楼/塔板结合,0.3至0.31元/平米/月,业主自筹物业, 合肥前城置业有限公司,16栋,532户
中央花园,(庐阳双岗)中央花园,当前网页找不到元素（价格）,1999年建成 ,塔板结合,1元/平米/月,创辉物业管理有限公司, 大理耀鹏房地产开发有限责任公司,10栋,654户
电信小区（五里墩）,(蜀山五里墩)长江西路454号,当前网页找不到元素（价格）,1998年建成 ,塔板结合,0.51至0.55元/平米/月,大发物业有限公司,电信局,12栋,432户
滨湖顺园北区,(滨湖新区烟墩)西藏路滨湖顺园北区,当前网页找不到元素（价格）,2017年建成 ,塔板结合,0.1至1.72元/平米/月,嘉和物业管理有限公司, 陕西亿润经贸有限公司 ,25栋,4925户
新文采花园,(蜀山井岗镇)新文采花园,当前网页找不到元素（价格）,2004年建成 ,板楼,1.2至12元/平米/月,合肥金中物业,安徽新文采建设工程有限责任公司,4栋,356户
安徽省歌舞剧院宿舍,(包河芜湖路)曙光路45号,当前网页找不到元素（价格）,1990年建成 ,塔板结合,0.5元/平米/月,合肥艾尔物业管理有限公司,省一建公司,7栋,172户
叉车厂宿舍,"(蜀山稻香村)望江路34号, 望江西路60号",当前网页找不到元素（价格）,1983年建成 ,板楼/塔板结合,0.7元/平米/月,安徽叉车集团合力兴业有限公司,安徽叉车集团有限责任公司,37栋,1314户
康利园,(经开海恒)康利园,当前网页找不到元素（价格）,2004年建成 ,板楼/塔板结合,0.2元/平米/月,康利园物业管理中心,市政建设,63栋,2326户
江汽三村,(包河常青)江汽三村,当前网页找不到元素（价格）,2003年建成 ,板楼/塔板结合,0.6至0.61元/平米/月,安徽伟星物业管理有限公司, 重庆汇东房地产开发有限公司,16栋,684户
奥林花园园景苑,(蜀山琥珀)霍山路82号,当前网页找不到元素（价格）,2001年建成 ,塔板结合,0.56至5.6元/平米/月,合肥华源物业发展有限责任公司,合肥华源物业发展有限责任公司,10栋,348户
国防工办小区,(蜀山西园)怀宁路国防工办小区,当前网页找不到元素（价格）,1984年建成 ,板楼,1.44元/平米/月,合肥百花物业, 合肥前城置业有限公司,5栋,41户
锦城公馆,(包河常青)锦城公馆,当前网页找不到元素（价格）,2004年建成 ,塔板结合,1.44元/平米/月,安徽外滩物业管理有限公司,安徽皖投置业有限责任公司,1栋,400户
绿波廊小区,(庐阳亳州)绿波廊小区,当前网页找不到元素（价格）,1997年建成 ,塔板结合,1.4至1.44元/平米/月,自主物业,无,9栋,368户
巴厘·阳光,"(肥西桃花工业园)金寨南路巴厘阳光小区, 金寨南路1054号",当前网页找不到元素（价格）,2008年建成 ,板楼,1.2元/平米/月,汉嘉物业管理有限公司, 陕西亿润经贸有限公司 ,1栋,170户
翠竹园A区,(蜀山琥珀)翠竹园小区,当前网页找不到元素（价格）,2001年建成 ,板楼,0.8至0.81元/平米/月,合肥昌顺物业管理有限公司,合肥市庐阳房地产开发公司,16栋,647户
四泉花园南区,(庐阳四里河)合肥市庐阳区望江路275号,当前网页找不到元素（价格）,2008年建成 ,板楼,1.2元/平米/月,业主自管,物业和度娘都不知道开发商名称,10栋,604户
文一西溪湾,(肥西肥西)珍珠路文一西溪湾,当前网页找不到元素（价格）,2010年建成 ,塔板结合,1.2至1.44元/平米/月,安徽文一物业管理公司,安徽文一投资集团肥东置业有限公司,14栋,1937户
文一名门名城,(瑶海龙岗)龙岗路与临泉东路交口东北,当前网页找不到元素（价格）,2018年建成 ,板楼/塔板结合,1.01至1.44元/平米/月,安徽省文一物业管理有限公司,安徽省文一投资控股集团,24栋,1461户
化机小区,(蜀山南七)合作化路15号,当前网页找不到元素（价格）,1990年建成 ,塔板结合,1.44元/平米/月,安徽宇豪物业服务有限公司,市政开发公司,12栋,693户
安徽省农业科学院,(庐阳四里河)农科南路40号,当前网页找不到元素（价格）,1978年建成 ,板楼,1.2至1.3元/平米/月,安徽省长城物业管理有限公司,合肥宝湾国际,17栋,609户
丹霞柠檬郡,(经开芙蓉)丹霞柠檬郡,当前网页找不到元素（价格）,2000年建成 ,塔板结合,1元/平米/月,合肥明珠物业管理有限公司,合肥丹霞房地产开发有限责任公司,1栋,231户
五安家园,(蜀山西园)岳西路与贵池路交汇处,当前网页找不到元素（价格）,1980年建成 ,塔板结合,1.44元/平米/月,合肥骏腾物业管理有限公司,中建八局,11栋,458户
军干阳光公寓,(包河望湖)水阳江路4号,当前网页找不到元素（价格）,2007年建成 ,板楼,0.5至1.07元/平米/月,安徽建银物业管理有限公司,合肥大地房地产开发有限责任公司,3栋,256户
颐和花园澜苑,(蜀山五里墩)颐和花园 澜苑,当前网页找不到元素（价格）,2008年建成 ,塔板结合,0.56元/平米/月,合肥市顺昌物业管理有限公司,中国房地产开发合肥有限公司,11栋,343户
姚公新苑,(包河常青)姚公新苑,当前网页找不到元素（价格）,1995年建成 ,塔板结合,1.44元/平米/月,邵阳物业,合肥市市政房地产开发有限公司,12栋,570户
金环花园南区,(蜀山南七)望江西路135号,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,1.44元/平米/月,安徽信联物业服务有限公司,无,4栋,228户
稻香楼宿舍,(蜀山三里庵)金寨路311号,当前网页找不到元素（价格）,1975年建成 ,板楼/塔板结合,暂无信息,暂无信息,无开发商,11栋,236户
电气学院生活区,(包河望湖)包河大道397号,当前网页找不到元素（价格）,1982年建成 ,板楼,0.5至1.2元/平米/月,安徽长红物业管理有限公司,长铁总公司,9栋,232户
安徽杂技团小区,(包河芜湖路)曙光路45号,当前网页找不到元素（价格）,1987年建成 ,塔板结合,1.44元/平米/月,合肥万振物业管理有限公司, 重庆汇东房地产开发有限公司,7栋,135户
龙居山庄天龙居,(蜀山五里墩)龙居山庄天龙居组团,当前网页找不到元素（价格）,2008年建成 ,板楼/塔板结合,1.2至1.3元/平米/月,合肥市方正物业管理有限责任公司,合肥城投房地产发展有限公司,4栋,378户
汇景花园,(包河芜湖路)汇景花园,当前网页找不到元素（价格）,2006年建成 ,板楼,1.44元/平米/月,合肥德安物业服务有限公司,海都房地产开发（合肥）有限公司,5栋,147户
安徽建工技师学院,(包河望湖)包河大道297号,当前网页找不到元素（价格）,1986年建成 ,塔楼,暂无信息,暂无信息, 陕西亿润经贸有限公司 ,3栋,100户
名邦中央公馆,(肥西肥西)站前路1号,当前网页找不到元素（价格）,2011年建成 ,塔板结合,1.3元/平米/月,暂无信息,天津市名邦投资发展有限公司,13栋,1582户
电信小区（潜山路）,(蜀山西园)电信小区（潜山路）,当前网页找不到元素（价格）,1995年建成 ,板楼,0.56元/平米/月,金阳金诚物业管理有限公司, 合肥万科瑞翔地产有限公司,1栋,48户
福星嘉苑,(庐阳亳州)福星嘉苑,当前网页找不到元素（价格）,2000年建成 ,塔板结合,0.6元/平米/月,无物业,安徽振荣置业投资有限公司,5栋,191户
翠竹园B区,(蜀山琥珀)翠竹园B区,当前网页找不到元素（价格）,2005年建成 ,板楼/塔板结合,0.61元/平米/月,合肥昌顺物业管理有限公司, 陕西亿润经贸有限公司 ,11栋,450户
高河花园,(蜀山五里墩)合肥市蜀山区史河路(气象局宿舍对面),当前网页找不到元素（价格）,2005年建成 ,塔楼/板楼/塔板结合,0.6元/平米/月,安徽省长城物业管理有限公司, 陕西亿润经贸有限公司 ,9栋,292户
省电力公司宿舍,"(包河芜湖路)黄山路228号, 金寨路122号",当前网页找不到元素（价格）,1981年建成 ,塔楼/板楼,0.5元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司,7栋,180户
世纪阳光花园金阳苑,(包河包公)金阳苑,当前网页找不到元素（价格）,2004年建成 ,塔板结合,1.42元/平米/月,深圳市城投物业管理有限公司合肥分公司,合肥城建发展股份有限公司,13栋,414户
龙居山庄锦龙居,(蜀山五里墩)龙居山庄  锦龙居,当前网页找不到元素（价格）,2004年建成 ,板楼/塔板结合,0.62元/平米/月,合肥方正物业公司,合肥城投房地产发展有限公司,22栋,914户
万振逍遥苑一期,(包河周谷堆)万振逍遥苑一期,当前网页找不到元素（价格）,2002年建成 ,塔板结合,1.2元/平米/月,合肥万振物业管理有限公司,安徽万振房地产开发有限责任公司,10栋,341户
美菱大道268号,(包河包公)美菱大道268号,当前网页找不到元素（价格）,1979年建成 ,板楼,0.5元/平米/月,自主物业, 重庆桥达茂宸房地产开发有限公司,21栋,697户
安徽省电力设计院第二生活区,(蜀山稻香村)安徽省电力设计院第二生活区,当前网页找不到元素（价格）,1996年建成 ,塔楼/板楼,0.5至0.8元/平米/月,杭州宋都物业经营管理有限公司, 合肥万科瑞翔地产有限公司,6栋,68户
万家华庭,(庐阳亳州)万家华庭,当前网页找不到元素（价格）,2004年建成 ,塔板结合,0.48至1.2元/平米/月,合肥万家物业管理有限公司,物业和度娘都不知道开发商名称,5栋,180户
滨河苑(瑶海),(瑶海明光路)屯溪路78号,当前网页找不到元素（价格）,1980年建成 ,板楼,0.5元/平米/月,合肥友联物业发展有限公司,天津二建,9栋,221户
盛华苑,(蜀山琥珀)盛华苑,当前网页找不到元素（价格）,2001年建成 ,板楼/塔板结合,0.5元/平米/月,业主自筹物业, 合肥前城置业有限公司,6栋,156户
新荷北苑,(庐阳海棠)新荷北苑(北区),当前网页找不到元素（价格）,2001年建成 ,塔板结合,0.5元/平米/月,自主物业,合肥城建发展股份有限公司,3栋,360户
美丽华花园,(蜀山井岗镇)美丽华花园,当前网页找不到元素（价格）,2002年建成 ,塔板结合,1.44元/平米/月,合肥富安物业管理有限公司,市政建设,11栋,316户
春晖田逸苑,(包河芜湖路)春晖·田逸苑,当前网页找不到元素（价格）,2007年建成 ,板楼/塔板结合,0.65元/平米/月,安徽省长城物业公司,合肥春晖房地产开发有限公司,7栋,352户
蜀山路小学宿舍,(蜀山五里墩)蜀山区长江西路与跑马场路交口往北150米,当前网页找不到元素（价格）,1998年建成 ,板楼,1元/平米/月,暂无信息,无,4栋,204户
颐和花园清苑,(蜀山五里墩)颐和花园  清苑,当前网页找不到元素（价格）,2007年建成 ,塔楼/塔板结合,0.65至0.8元/平米/月,合肥市中房物业管理有限公司,中国房地产开发合肥有限公司,14栋,438户
幸福大街东区,(肥西桃花工业园)幸福联盟11-5号附近,当前网页找不到元素（价格）,2008年建成 ,板楼/塔板结合,1.2至1.39元/平米/月,合肥幸福联盟物业服务有限公司,合肥蜀科置业有限公司,8栋,401户
中兴花园(蜀山区),(蜀山井岗镇)长江西路868号,当前网页找不到元素（价格）,1998年建成 ,板楼/塔板结合,1元/平米/月,安徽皖投置业有限责任公司,合肥印象西湖房地产投资有限公司,18栋,67户
隆岗南村,(瑶海和平路)和平路274号,当前网页找不到元素（价格）,1984年建成 ,塔板结合,0.5元/平米/月,业主自管,信阳金长城房地产开发有限公司,9栋,291户
五河新村,(庐阳双岗)五河路五河新村,当前网页找不到元素（价格）,1990年建成 ,板楼/塔板结合,0.3至13元/平米/月,安徽长红物业管理有限公司,石泉社区自主开发,28栋,976户
繁裕小区,"(瑶海和平路)繁昌路1号, 繁昌路27号",当前网页找不到元素（价格）,2000年建成 ,板楼,1.44元/平米/月,合肥顺达物业管理有限责任公司,绿地集团,4栋,55户
芙蓉名园,(经开莲花)芙蓉名园,当前网页找不到元素（价格）,2005年建成 ,塔楼/塔板结合,1至1.2元/平米/月,合肥丰大物业管理有限责任公司,安徽富城置业有限公司,3栋,315户
大富山庄(别墅),(蜀山新产业园)振兴路大富鸿墅,当前网页找不到元素（价格）,2014年建成 ,板楼/塔板结合,1.42至1.44元/平米/月,大富物业合肥分公司,安徽大富房地产开发有限公司,29栋,107户
海亮九台别墅,"(高新蜀麓)高新区长江西路与创新大道交口向南200米, 皖水路100号",当前网页找不到元素（价格）,2012年建成 ,塔板结合,4.51至4.52元/平米/月,安徽海亮物业管理有限公司,合肥海亮投资有限公司,42栋,143户
景城花园,(包河包公)景城花园,当前网页找不到元素（价格）,2007年建成 ,塔楼,0.88元/平米/月,安徽国泉物业管理有限公司,安徽省经纬房地产开发有限责任公司,4栋,238户
芙蓉苑北村,(庐阳海棠)芙蓉苑北村,当前网页找不到元素（价格）,2007年建成 ,板楼/塔板结合,0.4元/平米/月,安徽一山物业有限公司,绿城集团,7栋,240户
景治园,(包河包公)靶场路15号,当前网页找不到元素（价格）,1986年建成 ,塔板结合,0.5至1.1元/平米/月,春和锦明物业,安徽方正房地产开发有限公司,6栋,468户
芙蓉苑西村,(庐阳海棠)颍上路和临泉路交叉口,当前网页找不到元素（价格）,2000年建成 ,板楼,0.51元/平米/月,业主自筹物业,合肥城改投资建设集团有限公司,9栋,366户
市二院宿舍,(瑶海和平路)市二院宿舍,当前网页找不到元素（价格）,1996年建成 ,塔板结合,1元/平米/月,暂无信息,上海长城嘉福置业有限公司,5栋,151户
江汽四村,(包河常青)东流路176号,当前网页找不到元素（价格）,1993年建成 ,板楼/塔板结合,0.5至1.1元/平米/月,安徽伟星物业管理有限公司, 合肥万科瑞翔地产有限公司,10栋,64户
合肥八一生活区,"(庐阳亳州)八一生活区, 颖上路58号",当前网页找不到元素（价格）,1986年建成 ,板楼/塔板结合,0.5至0.51元/平米/月,暂无信息,八一制片厂,17栋,788户
公路局材料站宿舍,(庐阳亳州)公路局材料站宿舍,当前网页找不到元素（价格）,1990年建成 ,塔板结合,0.3元/平米/月,无物业,无,4栋,149户
水湖路21号,(蜀山三里庵)水湖路21号,当前网页找不到元素（价格）,1985年建成 ,板楼/塔板结合,0.5元/平米/月,暂无信息,无,7栋,385户
轴承新村南区,(蜀山稻香村)合作化南路轴承新村南区,当前网页找不到元素（价格）,1993年建成 ,板楼/塔板结合,0.5至1.44元/平米/月,暂无信息,无,12栋,470户
皖都徽韵清华坊,(包河工业园)延安路1777号,当前网页找不到元素（价格）,2012年建成 ,板楼,1.3至1.44元/平米/月,安徽捷讯物业管理有限公司,安徽友盛房地产有限公司,2栋,191户
动力新二村,(蜀山西园)潜山路403号,当前网页找不到元素（价格）,2003年建成 ,塔楼/塔板结合,暂无信息,业主自管,合肥新纪元地产开发公司,9栋,456户
富源小区,(庐阳海棠)富源小区,当前网页找不到元素（价格）,2005年建成 ,板楼/塔板结合,0.5元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",7栋,192户
兰亭小区,(包河芜湖路)屯溪路349号,当前网页找不到元素（价格）,1999年建成 ,塔板结合,0.51元/平米/月,合肥长虹物业发展有限公司,开元旅业集团,3栋,90户
华商公馆,(肥西桃花工业园)金寨路与汤口路交口（幸福大街）,当前网页找不到元素（价格）,2008年建成 ,塔楼/板楼,1.44元/平米/月,安徽宇豪物业服务有限公司,安徽华豪置业有限公司,3栋,193户
朝阳小区,(蜀山稻香村)肥西南路555号,当前网页找不到元素（价格）,1993年建成 ,塔板结合,1.1元/平米/月,安徽伟星物业管理有限公司,合肥市政建设集团有限责任公司,10栋,470户
南国城市花园,(庐阳亳州)濉溪路与颖上路交口往西450米,当前网页找不到元素（价格）,2002年建成 ,板楼/塔板结合,1.3至1.31元/平米/月,合肥庐阳区三维综合服务部,合肥市城建房地产开发有限责任公司,6栋,447户
淮河路2号市糖业烟酒小区,(庐阳逍遥津)淮河路2号,当前网页找不到元素（价格）,1990年建成 ,平房,0.5元/平米/月,安徽天一物业管理有限公司,上海兴业投资发展有限公司,1栋,49户
沿河路104号,(庐阳双岗)沿河路104号,当前网页找不到元素（价格）,1994年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,57户
南凌小区B区,(包河望湖)东流路27号,当前网页找不到元素（价格）,2003年建成 ,板楼,1元/平米/月,业主自管,成都长虹置业有限公司,8栋,270户
华地紫金府,(肥西肥西)仙霞路华地紫金府,当前网页找不到元素（价格）,2018年建成 ,板楼/塔板结合,1.44元/平米/月,安徽华地物业管理服务有限公司,安徽华地置业有限公司,10栋,1020户
元一高尔夫别墅四期,(长丰北城)蒙城北路元一高尔夫别墅四期小区,当前网页找不到元素（价格）,2007年建成 ,板楼/塔板结合,1.44至1.6元/平米/月,暂无信息,香港元一集团有限公司,25栋,25户
银光小区,(庐阳亳州)蒙城北路73号,当前网页找不到元素（价格）,1995年建成 ,塔板结合,0.5元/平米/月,暂无信息, 合肥前城置业有限公司,5栋,144户
虹雨花园,(蜀山五里墩)合肥市蜀山区淠河路和青阳路交口,当前网页找不到元素（价格）,2003年建成 ,板楼,0.56至0.95元/平米/月,安徽省长城物业管理有限公司, 五指山水墨雨林置业有限公司,3栋,198户
正创西景苑,(蜀山西园)岳西路与长江西路交叉口旁,当前网页找不到元素（价格）,2000年建成 ,塔板结合,1.41元/平米/月,合肥市四通物业管理有限公司, 合肥前城置业有限公司,4栋,158户
天竹园,(庐阳四里河)天竹园,当前网页找不到元素（价格）,2004年建成 ,板楼/塔板结合,0.6元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,112户
朱岗B区,(包河芜湖路)朱岗B区,当前网页找不到元素（价格）,2003年建成 ,板楼,暂无信息,暂无信息,暂无信息,2栋,50户
金环小区,(瑶海和平路)繁昌路金环小区,当前网页找不到元素（价格）,1999年建成 ,板楼,0.5元/平米/月,安徽伟星物业管理有限公司,合肥繁华投资发展有限公司,1栋,42户
省安压力容器厂宿舍,(包河芜湖路)省安压力容器厂宿舍,当前网页找不到元素（价格）,1998年建成 ,板楼,暂无信息,暂无信息,暂无信息,3栋,67户
