小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
御清城,(临平区东湖)兴国路8号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.5至3.7元/平米/月,华润物业有限公司,杭州润昕置业有限公司,25栋,1285户
明月嘉苑二区,(上城城东新城)环站东路408号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合/平房,1至1.81元/平米/月,暂无信息,暂无信息,9栋,440户
大关南二苑,(拱墅大关)上塘路412号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.9元/平米/月,街道办事处（居委会）代管物业,杭州安居房地产经营有限公司,7栋,212户
海华广场,(拱墅建国北路)建国北路658号,当前网页找不到元素（价格）,暂无信息 ,板楼,6元/平米/月,杭州海华物业管理有限公司,杭州海华房地产开发有限公司,1栋,150户
信义新村,(拱墅信义坊)珠儿潭巷,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,杭州市城建开发集团有限公司,6栋,228户
精欧荣寓,(钱塘区高教园区西)6号大街精欧荣寓,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.7至1.8元/平米/月,杭州久悦物业管理有限公司,浙江金欧置业有限公司,5栋,606户
远洋杭州大运河商务区,(拱墅拱宸桥)大浒街101-129号,当前网页找不到元素（价格）,暂无信息 ,板楼,4.15至7元/平米/月,远洋物业管理有限公司,杭州远洋运河商务区开发有限公司,17栋,3259户
杭发厂宿舍,(萧山萧山市区)北干山南路11号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2至3.11元/平米/月,街道办事处（居委会）代管物业,北京绿城投资有限公司,6栋,213户
凯悦花园,(萧山萧山市区)山阴路399,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2元/平米/月,街道办事处（居委会）代管物业,杭州城建开发集团有限公司,8栋,177户
瀚府,(萧山萧山市区)瀚府,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.5至1.51元/平米/月,浙江开元物业管理股份有限公司,杭州开元房地产集团有限公司,2栋,75户
城建公寓,"(萧山萧山新城区)永久路271号, 永久路267号",当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,3至3.11元/平米/月,街道办事处（居委会）代管物业,绿城集团,9栋,81户
上亿彩虹郡,(余杭勾庄)良渚街道博园路与港虹东路交叉口,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,1.35至2.1元/平米/月,杭州亿丰物业管理有限公司,杭州亿丰亿盛置业有限公司,7栋,1042户
明园路,(拱墅半山)明园路,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5至0.6元/平米/月,无物业管理服务,无开发商,6栋,386户
联锦大厦,(拱墅流水苑)朝晖路联锦大厦,当前网页找不到元素（价格）,暂无信息 ,塔楼,1.3至3.2元/平米/月,浙江野风物业服务有限公司,野风集团房地产股份有限公司,2栋,224户
金禾嘉苑,(上城笕桥)石桥路143号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.6元/平米/月,社区物业服务,杭州市城建发展置业有限公司,7栋,252户
天堂园轴承宿舍,(拱墅石桥)石桥路356号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.1元/平米/月,无物业管理服务,无开发商,5栋,175户
润和亿城嘉园,(拱墅石桥)华丰路129号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.15至2.9元/平米/月,浙江龙湖物业服务有限公司,浙江润和房地产开发有限公司,17栋,715户
西溪景苑,(余杭翡翠城)丰岭路101号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.4至1.6元/平米/月,杭州亿丰物业管理有限公司,杭州城建开发集团有限公司,17栋,1193户
石桥设计二院,(拱墅石桥)石桥路55号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.2元/平米/月,无物业管理服务,杭州市城建开发集团有限公司,6栋,379户
天堂园汽轮宿舍,(拱墅石桥)石桥路344号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5至5元/平米/月,无物业管理服务,无开发商,10栋,641户
欣龙华府公寓,"(余杭老余杭)余杭禹航路以东, 东西大道以西",当前网页找不到元素（价格）,暂无信息 ,板楼,0.6至0.8元/平米/月,杭州龙福物业管理有限公司,杭州龙福华庭房地产开发有限公司,18栋,480户
南湖明筑花苑,(余杭老余杭)老余杭镇城南路,当前网页找不到元素（价格）,暂无信息 ,板楼,0.7至1.3元/平米/月,杭州绿宇物业管理有限公司余杭分公司,杭州建立房地产开发有限公司,11栋,254户
福田花园,(余杭老余杭)安乐路223号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.8元/平米/月,杭州福田物业管理有限公司,浙江福田房地产开发有限公司,16栋,401户
金汇公寓,(余杭老余杭)金汇公寓,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,杭州绿城物业,绿城集团,8栋,193户
打铁弄15号,(拱墅和睦)打铁弄15号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.53元/平米/月,无物业管理服务,杭州市城建开发集团有限公司,1栋,75户
嘉华公寓,(西湖三墩)古墩路1037-1039号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.6元/平米/月,杭州新世纪物业服务有限公司,浙江荣邦房地产开发有限公司,1栋,126户
杨家春晓北苑,"(拱墅石桥)新汇路156号, 长华街119号, 长华街117号",当前网页找不到元素（价格）,暂无信息 ,板楼,1.5至8.8元/平米/月,杭州中意物业管理有限公司,杭州市城建开发集团有限公司,5栋,338户
城建公寓,"(萧山萧山新城区)永久路271号, 永久路267号",当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,3至3.11元/平米/月,街道办事处（居委会）代管物业,绿城集团,9栋,81户
联锦大厦,(拱墅流水苑)朝晖路联锦大厦,当前网页找不到元素（价格）,暂无信息 ,塔楼,1.3至3.2元/平米/月,浙江野风物业服务有限公司,野风集团房地产股份有限公司,2栋,224户
杭发厂宿舍,(萧山萧山市区)北干山南路11号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2至3.11元/平米/月,街道办事处（居委会）代管物业,北京绿城投资有限公司,6栋,213户
凯悦花园,(萧山萧山市区)山阴路399,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2元/平米/月,街道办事处（居委会）代管物业,杭州城建开发集团有限公司,8栋,177户
瀚府,(萧山萧山市区)瀚府,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.5至1.51元/平米/月,浙江开元物业管理股份有限公司,杭州开元房地产集团有限公司,2栋,75户
海华广场,(拱墅建国北路)建国北路658号,当前网页找不到元素（价格）,暂无信息 ,板楼,6元/平米/月,杭州海华物业管理有限公司,杭州海华房地产开发有限公司,1栋,150户
大关南二苑,(拱墅大关)上塘路412号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.9元/平米/月,街道办事处（居委会）代管物业,杭州安居房地产经营有限公司,7栋,212户
上亿彩虹郡,(余杭勾庄)良渚街道博园路与港虹东路交叉口,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,1.35至2.1元/平米/月,杭州亿丰物业管理有限公司,杭州亿丰亿盛置业有限公司,7栋,1042户
天堂园轴承宿舍,(拱墅石桥)石桥路356号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.1元/平米/月,无物业管理服务,无开发商,5栋,175户
润和亿城嘉园,(拱墅石桥)华丰路129号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.15至2.9元/平米/月,浙江龙湖物业服务有限公司,浙江润和房地产开发有限公司,17栋,715户
西溪景苑,(余杭翡翠城)丰岭路101号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.4至1.6元/平米/月,杭州亿丰物业管理有限公司,杭州城建开发集团有限公司,17栋,1193户
石桥设计二院,(拱墅石桥)石桥路55号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.2元/平米/月,无物业管理服务,杭州市城建开发集团有限公司,6栋,379户
天堂园汽轮宿舍,(拱墅石桥)石桥路344号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5至5元/平米/月,无物业管理服务,无开发商,10栋,641户
欣龙华府公寓,"(余杭老余杭)余杭禹航路以东, 东西大道以西",当前网页找不到元素（价格）,暂无信息 ,板楼,0.6至0.8元/平米/月,杭州龙福物业管理有限公司,杭州龙福华庭房地产开发有限公司,18栋,480户
南湖明筑花苑,(余杭老余杭)老余杭镇城南路,当前网页找不到元素（价格）,暂无信息 ,板楼,0.7至1.3元/平米/月,杭州绿宇物业管理有限公司余杭分公司,杭州建立房地产开发有限公司,11栋,254户
福田花园,(余杭老余杭)安乐路223号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.8元/平米/月,杭州福田物业管理有限公司,浙江福田房地产开发有限公司,16栋,401户
金汇公寓,(余杭老余杭)金汇公寓,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,杭州绿城物业,绿城集团,8栋,193户
打铁弄15号,(拱墅和睦)打铁弄15号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.53元/平米/月,无物业管理服务,杭州市城建开发集团有限公司,1栋,75户
嘉华公寓,(西湖三墩)古墩路1037-1039号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.6元/平米/月,杭州新世纪物业服务有限公司,浙江荣邦房地产开发有限公司,1栋,126户
精欧荣寓,(钱塘区高教园区西)6号大街精欧荣寓,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.7至1.8元/平米/月,杭州久悦物业管理有限公司,浙江金欧置业有限公司,5栋,606户
远洋杭州大运河商务区,(拱墅拱宸桥)大浒街101-129号,当前网页找不到元素（价格）,暂无信息 ,板楼,4.15至7元/平米/月,远洋物业管理有限公司,杭州远洋运河商务区开发有限公司,17栋,3259户
明园路,(拱墅半山)明园路,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5至0.6元/平米/月,无物业管理服务,无开发商,6栋,386户
信义新村,(拱墅信义坊)珠儿潭巷,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,杭州市城建开发集团有限公司,6栋,228户
名仁家园,(萧山萧山市区)山阴路1198号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.5至2元/平米/月,杭州元中物业管理有限公司,浙江省二轻房地产开发公司,11栋,286户
怡佳公寓,(萧山萧山市区)工人路558号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5至0.55元/平米/月,怡佳物业管理有限公司,大家房产开发有限公司,8栋,162户
山河花园,(萧山萧山市区)永金路62号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.51至0.52元/平米/月,街道办事处（居委会）代管物业,杭州城建开发集团有限公司,18栋,445户
沁园春公寓,(萧山萧山市区)永久路,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2元/平米/月,杭州华瑞房地产开发有限公司,杭州华瑞房地产开发有限公司,14栋,328户
山北新苑,(萧山萧山市区)山阴路山北新苑,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.36至0.4元/平米/月,街道办事处（居委会）代管物业,浙江得力房地产开发有限公司,13栋,345户
兴盛花园,(滨江西兴)固陵路83号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,1元/平米/月,杭州三江物业管理有限公司,杭州三江国际置业集团有限公司,7栋,186户
山北新苑,(萧山萧山市区)山阴路山北新苑,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.36至0.4元/平米/月,街道办事处（居委会）代管物业,浙江得力房地产开发有限公司,13栋,345户
兴盛花园,(滨江西兴)固陵路83号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,1元/平米/月,杭州三江物业管理有限公司,杭州三江国际置业集团有限公司,7栋,186户
笕桥花苑,(上城笕桥)机场路352号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,街道办事处代管物业,无开发商,7栋,222户
尚筑金座,(上城近江)秋涛路296号,当前网页找不到元素（价格）,暂无信息 ,塔楼,6.3元/平米/月,南都物业服务集团股份有限公司,杭州市居住区发展中心有限公司,1栋,317户
通达小区,(萧山萧山市区)人民路729-747号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.3元/平米/月,无物业管理服务,杭州城建开发集团有限公司,11栋,371户
九堡明珠公寓,(上城九堡)杭海路930号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.01至3.01元/平米/月,社区居委会, 陕西亿润经贸有限公司 ,7栋,232户
名仁家园,(萧山萧山市区)山阴路1198号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.5至2元/平米/月,杭州元中物业管理有限公司,浙江省二轻房地产开发公司,11栋,286户
怡佳公寓,(萧山萧山市区)工人路558号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5至0.55元/平米/月,怡佳物业管理有限公司,大家房产开发有限公司,8栋,162户
滨兴西苑,(滨江长河)滨兴路滨兴西苑,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,杭州兴耀物业管理有限公司,浙江城建建设集团有限公司,16栋,394户
半岛花园,(萧山南部卧城)晨晖路555号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,2.8至3.1元/平米/月,绿城物业服务集团有限公司杭州第一分公司,浙江得力房地产开发有限公司,29栋,605户
白马湖小区孔雀苑,(滨江白马湖)江虹南路白马湖小区孔雀苑,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,杭州大豪物业管理有限公司,杭州滨盛置业有限公司,33栋,1256户
元都新苑,(拱墅石桥)康华路227号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.57至1.6元/平米/月,杭州卓盛物业管理有限公司,杭州元都房地产开发有限公司,6栋,426户
胜利社区,(拱墅三塘)德胜路368号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.3至0.5元/平米/月,无物业管理服务,无开发商,3栋,156户
官河公寓,(滨江西兴)古塘路6号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.5元/平米/月,暂无信息,杭州兴耀房地产开发有限公司,6栋,230户
高润公寓,(萧山萧山市区)道源路168-508号,当前网页找不到元素（价格）,暂无信息 ,板楼,1元/平米/月,无物业管理公司,无,3栋,39户
和睦路75号,(拱墅信义坊)和睦路75号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,街道办事处（居委会）代管物业,无开发商,1栋,56户
野风珑园,(临平区临平新城)龙兴街16号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.5至1.51元/平米/月,浙江野风物业服务有限公司,杭州伟基野风房地产开发有限公司,6栋,604户
逸品明珠花苑,(临平区临平新城)龙湖路16 号附近,当前网页找不到元素（价格）,暂无信息 ,板楼,2元/平米/月,浙江广大物业管理有限公司, 太原俊景房地产开发有限公司,9栋,178户
英冠水天城,"(萧山钱江世纪城)钱江世纪城鸿宁路与皓月路交叉口, 鸿宁路1788号",当前网页找不到元素（价格）,暂无信息 ,板楼,3.51元/平米/月,浙江中冠物业服务有限公司,浙江中冠房地产开发有限公司 ,2栋,442户
经纬御贤府,(临平区崇贤)塘康路以东与崇文街以北,当前网页找不到元素（价格）,暂无信息 ,板楼,1.9至2.2元/平米/月,杭州赞成物业管理有限公司,杭州凯都置业有限公司 ,2栋,222户
合诚之江商务中心,(西湖转塘)之江转塘象山路与鸡山路交叉口西南角,当前网页找不到元素（价格）,暂无信息 ,塔楼,3.3元/平米/月,杭州创诚物业有限公司,杭州合诚置业有限公司,2栋,326户
绿野御墅,(余杭小和山)留和路延伸段到底（绿野春天东区）,当前网页找不到元素（价格）,暂无信息 ,板楼,1.8至1.81元/平米/月,浙江南都物业管理有限公司,杭州绿野房地产开发有限公司,44栋,114户
上实海上海一期,(余杭良渚)良渚街道古墩路上实海上海,当前网页找不到元素（价格）,暂无信息 ,板楼,2.6至2.7元/平米/月,绿城物业服务集团有限公司杭州第一分公司,杭州上实置业有限公司,23栋,1667户
都市阳光乐苑,"(西湖良渚)甲来路以东,来仁路以南",当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.85至1.5元/平米/月,杭州安嘉物业管理有限公司,浙江省直同人房地产开发有限公司,5栋,1426户
东海·闲湖城,(余杭闲林)天目山西路277号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合/平房,1.21至3.21元/平米/月,杭州东海物业有限公司,杭州东海春房地产开发有限公司,98栋,2817户
恒大帝景,(萧山南部卧城)晨晖路恒大帝景,当前网页找不到元素（价格）,暂无信息 ,板楼,2.8至3.3元/平米/月,金碧物业有限公司,杭州穗华置业有限公司,15栋,2569户
金帝金色钱塘,(萧山萧山新城区)金城路与风情大道交汇处东北侧,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1.4至1.8元/平米/月,广东中奥物业管理有限公司杭州分公司,杭州余杭金帝房地产开发有限公司,22栋,1762户
万科未来城二期,(余杭良渚)古墩路万科未来城二期,当前网页找不到元素（价格）,暂无信息 ,塔板结合,3.2至3.5元/平米/月,杭州万科物业服务有限公司,杭州万鼎置业有限公司,23栋,2331户
绿城桃源小镇,(余杭闲林)闲沈路绿城桃源小镇,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合/平房,0.01至4.51元/平米/月,暂无信息,杭州西溪山庄房地产开发有限公司,368栋,6224户
湖山帝景湾南苑,(余杭老余杭)南湖东路湖山帝景湾南苑,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,1.6至1.68元/平米/月,世贸物业管理有限公司,杭州世茂新里程置业有限公司,27栋,2211户
光明尚海湾,(萧山南部卧城)育才路光明尚海湾,当前网页找不到元素（价格）,暂无信息 ,塔板结合,2.49至2.8元/平米/月,南京朗诗物业管理有限公司杭州分公司,农工商房地产集团杭州萧山置业有限公司,19栋,1479户
和昌府,(余杭良渚)良渚街道疏港路和昌府,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.98元/平米/月,和昌物业服务有限公司,杭州和昌置业发展有限公司,11栋,886户
大学路新村,(上城潮鸣)老浙大横路大学路新村,当前网页找不到元素（价格）,暂无信息 ,板楼,0.15元/平米/月,社区准物业,杭州市城市建设发展有限公司,41栋,2374户
景江城市花园,(上城近江)之江路958号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.4元/平米/月,浙江野风物业服务有限公司,浙江滨江建设有限公司,2栋,1264户
亲亲家园一期,(余杭三墩)金家渡路300号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1.45至1.95元/平米/月,广州中奥物业管理有限公司杭州分公司,坤和房地产开发有限公司,51栋,2275户
景冉佳园,(钱塘区高教园区东)学正街169号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.8至1.55元/平米/月,中城建天一物业,杭州景冉房地产开发有限公司,10栋,2054户
龙湖滟澜山澜轩,(钱塘区金沙湖)上沙路滟澜园澜轩,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,2.95至3.7元/平米/月,重庆新龙湖物业服务有限公司杭州分公司, 杭州龙湖房地产开发有限公司,14栋,1909户
南岸晶都花园,(滨江长河)滨康路351-353号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1.8至1.85元/平米/月,浙江绿升物业服务有限公司,杭州华业房地产开发有限公司,20栋,1718户
良渚文化村白鹭郡南,(余杭良渚)玉鸟路良渚文化村白鹭郡南,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1.8至2.9元/平米/月,上海万科物业服务有限公司余杭分公司,浙江万科南都房地产有限公司,54栋,1529户
都市阳光和苑,(西湖良渚)甲来路82号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1.05至1.5元/平米/月,杭州安嘉物业管理有限公司,上海中房滨江房产有限公司,12栋,2126户
红街公寓,"(上城火车东站)新风路318-3号, 新风路296-18号, 新风路298-2号",当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,2.6至2.7元/平米/月,浙江龙湖物业服务有限公司,中江置业有限公司,19栋,2001户
万通时尚公馆,(余杭未来科技城)文一西路万通时尚公馆,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,2.2至5.1元/平米/月,浙江南都物业管理有限公司,杭州万通邦信置业有限公司,10栋,2515户
湖山帝景湾,(余杭老余杭)南湖东路湖山帝景湾,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1.6至1.68元/平米/月,世茂物业管理有限公司,杭州世茂新里程置业有限公司,23栋,1443户
良渚文化村探梅里B,(余杭良渚)大陆路良渚文化村探梅里,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.08元/平米/月,上海万科物业服务有限公司余杭分公司,浙江万科南都房地产有限公司,33栋,1368户
宋都晨光国际,(钱塘区沿江南)16号大街宋都晨光国际,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.4至4元/平米/月,南京朗诗物业管理有限公司杭州分公司,杭州恒都房地产开发有限公司,22栋,3457户
都市水乡水映苑,(拱墅三墩)三墩路328号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.45至0.9元/平米/月,杭州安嘉物业管理有限公司,杭州中泰房地产开发有限公司,43栋,1706户
流水苑,"(拱墅流水苑)朝晖路49号, 建国北路678号, 建国北路678-2号",当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,0.15至0.21元/平米/月,流水苑社区居委会,杭州城建置业发展有限公司,49栋,2791户
景瑞御蓝湾,(余杭老余杭)禹航路5号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,1.6至2元/平米/月,杭州绿城物业,杭州景越置业有限公司,17栋,1682户
保利霞飞郡,(萧山萧山新城区)建设二路保利霞飞郡,当前网页找不到元素（价格）,暂无信息 ,塔板结合,2.8至3.6元/平米/月,浙江保利物业管理有限公司,杭州保利建嘉房地产开发有限公司,25栋,1301户
恒厚阳光城,(余杭闲林)中泰乡杭泰路103号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,2.18至2.19元/平米/月,绿城物业有限公司,杭州海恒房地产开发有限公司,31栋,1621户
都市水乡水曲苑,(拱墅三墩)广业街373号,当前网页找不到元素（价格）,暂无信息 ,板楼/平房,0.4至0.81元/平米/月,杭州星际物业管理有限公司,杭州中泰房地产开发有限公司,23栋,1005户
朝晖二区,(拱墅朝晖)文晖路146号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,0.15至0.6元/平米/月,杭州怡华物业管理有限公司,浙江省直房产开发有限公司,47栋,2698户
万科良渚文化村未来城,(余杭良渚)疏港路万科良渚文化村未来城,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.75至2.9元/平米/月,杭州万科物业服务有限公司,杭州万业置业有限公司,14栋,1504户
爱丁郡,(余杭翡翠城)宋家湾路爱丁郡,当前网页找不到元素（价格）,暂无信息 ,板楼,1.6元/平米/月,杭州华元物业管理有限公司,杭州云恒置业有限公司,24栋,814户
华元蒙卡岸,(余杭翡翠城)五常大道蒙卡岸,当前网页找不到元素（价格）,暂无信息 ,板楼,1.65至1.7元/平米/月,杭州华元物业管理有限公司,杭州华元房地产开发有限公司,12栋,1202户
阳光城普升,(上城九堡)红普路中大普升,当前网页找不到元素（价格）,暂无信息 ,板楼,2.8至2.85元/平米/月,杭州南都物业服务股份有限公司,浙江中大正能量房地产有限公司,13栋,1227户
德信早安,(余杭闲林)中泰乡中泰路与商留北路交界处,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,1.5至2.18元/平米/月,盛全物业服务有限公司,杭州德冠投资有限公司,13栋,909户
东海柠檬郡,(钱塘区工业园南)幸福南路248号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.7至2.75元/平米/月,杭州东海物业有限公司,东海地产股份有限公司,13栋,2160户
科尔世纪外滩,(萧山萧山科技城)水博大道科尔世纪外滩,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.3至2.5元/平米/月,杭州众恒物业管理有限公司,杭州尼罗河置业有限公司,60栋,1398户
联合格里,(上城丁桥)大农港路226号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.8元/平米/月,杭州联合物业管理有限公司,杭州新筑置业有限公司,11栋,719户
西溪蓝海,(余杭未来科技城)文一西路西溪蓝海,当前网页找不到元素（价格）,暂无信息 ,板楼,2.15至4.6元/平米/月,暂无信息,杭州合能房地产开发有限公司,10栋,2045户
华瑞晴庐,(萧山萧山新城区)建设二路华瑞晴庐,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.5至3.1元/平米/月,绿城物业服务集团有限公司,杭州华瑞双元房地产有限公司,15栋,2400户
都市阳光华苑,"(西湖良渚)甲来路以东, 来仁路以南, 周坪路93号",当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,1.05至1.5元/平米/月,杭州安嘉物业管理有限公司,杭州市居住区发展中心有限公司,11栋,1836户
东海闲湖城印象加州,(余杭闲林)天目山西路277号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.18元/平米/月,蓝城物业管理有限公司,杭州东海春房地产开发有限公司,9栋,1313户
古荡新村西区,(西湖古荡)文三西路11-3号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.15至0.2元/平米/月,杭州润宇物业管理有限公司,杭州城建置业发展有限公司,77栋,3728户
中豪四季公馆,(上城丁桥)丁群路347号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.9至2.05元/平米/月,杭州开元物业管理有限公司,杭州中豪四季房地产开发有限公司,15栋,1142户
朝晖七区,"(拱墅朝晖)潮王路133号, 集市街",当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.15至0.51元/平米/月,无物业管理公司,浙江城建建设集团有限公司,98栋,4363户
顺发康庄,(萧山钱江世纪城)萧钱线顺发康庄,当前网页找不到元素（价格）,暂无信息 ,塔板结合/平房,1.79至2元/平米/月,暂无信息,顺发恒业有限公司,20栋,951户
广宇上东领地,"(上城丁桥)紫丁香街236号, 蕙北支路109号, 蕙北支路111号",当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1.75至1.76元/平米/月,杭州广宇物业管理有限公司,广宇集团股份有限公司,10栋,990户
金沙学府,(钱塘区高教园区东)江干6号大街396号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.8至1.5元/平米/月,浙江赞成物业管理有限公司,杭州中庆置业有限公司,60栋,1328户
定海西园,(拱墅拱宸桥)丽水路283号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5至1.05元/平米/月,杭州怡苑物业管理有限公司,杭州西湖城建开发有限公司,22栋,1335户
京都苑,(拱墅流水苑)朝晖路153号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.75至5元/平米/月,浙江野风物业服务有限公司,杭州西湖城建开发有限公司,22栋,1709户
西城时代家园,(余杭老余杭)文一西路与狮山路交汇处南侧,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.8至1.1元/平米/月,浙江新南北物业管理有限公司,杭州金星房地产开发有限公司,33栋,1220户
德信金泊林公寓,(上城九堡)金堡街53号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.9元/平米/月,杭州大家物业经营管理有限公司,浙江德信东城置业有限公司,10栋,776户
大华海派风景,"(余杭万达广场)通运街268号, 通运街312号, 通运街314号, 通运街316号, 通运街318号, 通运街320号",当前网页找不到元素（价格）,暂无信息 ,板楼,2.5至3.1元/平米/月,杭州万科物业服务有限公司,杭州华江房地产开发有限公司,14栋,1249户
朗诗花漫里,(临平区乔司)乔莫西路朗诗花漫里,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,1.68至4.5元/平米/月,南京朗诗物业管理有限公司杭州分公司,杭州朗宏置业有限公司 ,35栋,1388户
翡翠城一期,(余杭翡翠城)高教路与五常大道交叉口,当前网页找不到元素（价格）,暂无信息 ,板楼,1.6至2.3元/平米/月,绿城物业服务集团有限公司杭州第一分公司,绿城集团,50栋,1727户
